           NAME           TYPE              S          BETA1          ALFA1            MU1          BETA2          ALFA2            MU2           ETAX          ETAXP           ETAY          ETAYP
        YO8_DH9          SBEND         792.38        41.7079       -1.88974        5.93727        15.0301       0.886436        5.40049        1.76985      0.0850872    1.70364e-05   -1.26979e-06
     YO8_DH9_E2           MULT         792.38        41.7079       -1.88974        5.93727        15.0301       0.886436        5.40049        1.76985      0.0850872    1.70364e-05   -1.26979e-06
       DRIFT_81          DRIFT        793.965        47.9716       -2.06339        5.94291        12.5193       0.698181        5.41891        1.90467      0.0850872    1.50245e-05   -1.26979e-06
       YO8_TH10         KICKER        793.965        47.9716       -2.06339        5.94291        12.5193       0.698181        5.41891        1.90467      0.0850872    1.50245e-05   -1.26979e-06
       DRIFT_21          DRIFT         794.51        50.2543       -2.12315        5.94468        11.7933       0.633398        5.42606        1.95107      0.0850872    1.43322e-05   -1.26979e-06
       YO8_QF10           QUAD         795.62        50.1314        2.23026        5.94814        11.6152      -0.467844        5.44142        1.95112     -0.0849873    1.35934e-05   -7.19895e-08
       DRIFT_20          DRIFT        795.751        49.5489        2.21465        5.94856        11.7396      -0.481596        5.44321        1.93998     -0.0849873    1.35839e-05   -7.19895e-08
      YO8_SXF10           SEXT        796.501         46.294        2.12527        5.95105         12.521        -0.5603        5.45306        1.87624     -0.0849873      1.353e-05   -7.19654e-08
       DRIFT_19          DRIFT        796.727        45.3385        2.09831        5.95184        12.7799       -0.58404         5.4559        1.85702     -0.0849873    1.35137e-05   -7.19654e-08
       YO8_BH10          DRIFT        796.727        45.3385        2.09831        5.95184        12.7799       -0.58404         5.4559        1.85702     -0.0849873    1.35137e-05   -7.19654e-08
       DRIFT_85          DRIFT        797.759        41.1358        1.97537        5.95564        14.0967      -0.692302        5.46815        1.76934     -0.0849873    1.34394e-05   -7.19654e-08
    YO8_DH10_E1           MULT        797.759        41.1358        1.97537        5.95564        14.0967      -0.692302        5.46815        1.76934     -0.0849873    1.34394e-05   -7.19648e-08
       YO8_DH10          SBEND          807.2        14.4292       0.852089        6.01896         36.521       -1.68299        5.53645        1.14958     -0.0462926      1.276e-05   -7.19648e-08
    YO8_DH10_E2           MULT          807.2        14.4292       0.852089        6.01896         36.521       -1.68299        5.53645        1.14958     -0.0462926      1.276e-05   -7.19625e-08
       DRIFT_83          DRIFT        808.793        12.0171       0.661447        6.03827        42.1519       -1.85023        5.54291         1.0758     -0.0462926    1.26454e-05   -7.19625e-08
       YO8_TV11         KICKER        808.793        12.0171       0.661447        6.03827        42.1519       -1.85023        5.54291         1.0758     -0.0462926    1.26454e-05   -7.19625e-08
       DRIFT_21          DRIFT        809.339        11.3313       0.596223         6.0457        44.2008       -1.90745        5.54492        1.05056     -0.0462926    1.26061e-05   -7.19625e-08
       YO8_QD11           QUAD        810.449        11.2285      -0.500565        6.06165        44.0598        2.03023        5.54886        1.05067      0.0465024    1.19096e-05   -1.17262e-06
       DRIFT_20          DRIFT         810.58        11.3616       -0.51516         6.0635        43.5297          2.015        5.54934        1.05677      0.0465024     1.1756e-05   -1.17262e-06
      YO8_SXD11           SEXT         811.33         12.197       -0.59869        6.07365        40.5726        1.92781        5.55218        1.09164      0.0465024    1.08765e-05   -1.17264e-06
       DRIFT_19          DRIFT        811.556        12.4736      -0.623886        6.07656        39.7063        1.90151        5.55308        1.10216      0.0465024    1.06112e-05   -1.17264e-06
       YO8_BV11          DRIFT        811.556        12.4736      -0.623886        6.07656        39.7063        1.90151        5.55308        1.10216      0.0465024    1.06112e-05   -1.17264e-06
       DRIFT_86          DRIFT        812.588        13.8795      -0.738788        6.08906        35.9065        1.78158        5.55742        1.15014      0.0465024    9.40144e-06   -1.17264e-06
    YO8_DH11_E1           MULT        812.588        13.8795      -0.738788        6.08906        35.9065        1.78158        5.55742        1.15014      0.0465024    9.40144e-06   -1.17264e-06
       YO8_DH11          SBEND        822.028        37.7149       -1.78471        6.15673        12.6285       0.684131        5.63053        1.77188      0.0851968   -1.66899e-06   -1.17264e-06
    YO8_DH11_E2           MULT        822.028        37.7149       -1.78471        6.15673        12.6285       0.684131        5.63053        1.77188      0.0851968   -1.66899e-06   -1.17264e-06
       DRIFT_83          DRIFT        823.622        43.6854       -1.96156        6.16298        10.7432       0.498867        5.65237        1.90766      0.0851968   -3.53782e-06   -1.17264e-06
       YO8_TH12         KICKER        823.622        43.6854       -1.96156        6.16298        10.7432       0.498867        5.65237        1.90766      0.0851968   -3.53782e-06   -1.17264e-06
       DRIFT_21          DRIFT        824.167        45.8574       -2.02206        6.16492        10.2337       0.435483        5.66065        1.95411      0.0851968    -4.1772e-06   -1.17264e-06
       YO8_QF12           QUAD        825.277        45.9346         1.9548        6.16871        10.3659      -0.558299        5.67812        1.95414     -0.0851422   -5.70182e-06   -1.59638e-06
       DRIFT_20          DRIFT        825.408         45.424        1.94105        6.16917        10.5144      -0.574882        5.68011        1.94299     -0.0851422   -5.91103e-06   -1.59638e-06
      YO8_SXF12           SEXT        826.158        42.5715        1.86233        6.17188        11.4479      -0.669787          5.691        1.87913     -0.0851422   -7.10831e-06   -1.59639e-06
       DRIFT_19          DRIFT        826.384        41.7343        1.83858        6.17274        11.7574      -0.698414        5.69411        1.85987     -0.0851422   -7.46945e-06   -1.59639e-06
       YO8_BH12          DRIFT        826.384        41.7343        1.83858        6.17274        11.7574      -0.698414        5.69411        1.85987     -0.0851422   -7.46945e-06   -1.59639e-06
       DRIFT_87          DRIFT        827.416        38.0523         1.7303        6.17686        13.3332      -0.828962        5.70724        1.77203     -0.0851422    -9.1164e-06   -1.59639e-06
    YO8_DH12_E1           MULT        827.416        38.0523         1.7303        6.17686        13.3332      -0.828962        5.70724        1.77203     -0.0851422    -9.1164e-06   -1.59639e-06
       YO8_DH12          SBEND        836.857        14.7072       0.741278        6.24217        40.2631       -2.02358        5.77403         1.1508     -0.0464478   -2.41873e-05   -1.59639e-06
    YO8_DH12_E2           MULT        836.857        14.7072       0.741278        6.24217        40.2631       -2.02358        5.77403         1.1508     -0.0464478   -2.41873e-05    -1.5964e-06
       DRIFT_83          DRIFT        838.451        12.6121       0.573371        6.26084        47.0344       -2.22525        5.77986        1.07678     -0.0464478   -2.67315e-05    -1.5964e-06
       YO8_TV13         KICKER        838.451        12.6121       0.573371        6.26084        47.0344       -2.22525        5.77986        1.07678     -0.0464478   -2.67315e-05    -1.5964e-06
       DRIFT_21          DRIFT        838.996        12.0181       0.515926        6.26789        49.4987       -2.29425        5.78166        1.05145     -0.0464478   -2.76019e-05    -1.5964e-06
       YO8_QD13           QUAD        840.106        12.1575      -0.645633        6.28277        49.6801        2.13629        5.78516        1.05144      0.0464203   -2.79919e-05    8.99528e-07
       DRIFT_20          DRIFT        840.237        12.3287      -0.660905        6.28447        49.1221        2.12161        5.78558        1.05752      0.0464203    -2.7874e-05    8.99528e-07
      YO8_SXD13           SEXT        840.987        13.3857      -0.748311        6.29377        46.0026        2.03762        5.78809        1.09234      0.0464203   -2.71993e-05     8.9959e-07
       DRIFT_19          DRIFT        841.213        13.7302      -0.774675        6.29643        45.0864        2.01228        5.78888        1.10284      0.0464203   -2.69958e-05     8.9959e-07
       YO8_BV13          DRIFT        841.213        13.7302      -0.774675        6.29643        45.0864        2.01228        5.78888        1.10284      0.0464203   -2.69958e-05     8.9959e-07
       DRIFT_88          DRIFT        842.245        15.4527      -0.894907        6.30771        41.0536        1.89674         5.7927        1.15073      0.0464203   -2.60677e-05     8.9959e-07
    YO8_DH13_E1           MULT        842.245        15.4527      -0.894907        6.30771        41.0536        1.89674         5.7927        1.15073      0.0464203   -2.60677e-05     8.9959e-07
       YO8_DH13          SBEND        851.685        42.6908       -1.98883         6.3676        15.2219       0.839474        5.85434         1.7717      0.0851147   -1.75751e-05     8.9959e-07
    YO8_DH13_E2           MULT        851.685        42.6908       -1.98883         6.3676        15.2219       0.839474        5.85434         1.7717      0.0851147   -1.75751e-05    8.99585e-07
       DRIFT_83          DRIFT        853.279        49.3248       -2.17382        6.37312        12.8306       0.660993        5.87252        1.90734      0.0851147   -1.61414e-05    8.99585e-07
       YO8_TH14         KICKER        853.279        49.3248       -2.17382        6.37312        12.8306       0.660993        5.87252        1.90734      0.0851147   -1.61414e-05    8.99585e-07
       DRIFT_21          DRIFT        853.824        51.7298       -2.23711        6.37484        12.1431        0.59993        5.87948        1.95375      0.0851147   -1.56509e-05    8.99585e-07
       YO8_QF14           QUAD        854.934        51.7147        2.25033         6.3782        12.0701      -0.532098        5.89433        1.95371     -0.0851896   -1.53934e-05   -4.31991e-07
       DRIFT_20          DRIFT        855.065        51.1269        2.23497        6.37861        12.2114      -0.546029        5.89605        1.94255     -0.0851896   -1.54501e-05   -4.31991e-07
      YO8_SXF14           SEXT        855.815        47.8404        2.14702        6.38102        13.0902      -0.625759        5.90549        1.87865     -0.0851896   -1.57741e-05   -4.32019e-07
       DRIFT_19          DRIFT        856.042         46.875         2.1205        6.38178        13.3788      -0.649809        5.90821        1.85938     -0.0851896   -1.58718e-05   -4.32019e-07
       YO8_BH14          DRIFT        856.042         46.875         2.1205        6.38178        13.3788      -0.649809        5.90821        1.85938     -0.0851896   -1.58718e-05   -4.32019e-07
       DRIFT_89          DRIFT        857.073        42.6244        1.99952        6.38546        14.8327      -0.759483        5.91988        1.77149     -0.0851896   -1.63175e-05   -4.32019e-07
    YO8_DH14_E1           MULT        857.073        42.6244        1.99952        6.38546        14.8327      -0.759483        5.91988        1.77149     -0.0851896   -1.63175e-05   -4.32019e-07
       YO8_DH14          SBEND        866.514        15.2899       0.894418        6.44573        38.6474       -1.76308        5.98439        1.14982     -0.0464951    -2.0396e-05   -4.32019e-07
    YO8_DH14_E2           MULT        866.514        15.2899       0.894418        6.44573        38.6474       -1.76308        5.98439        1.14982     -0.0464951    -2.0396e-05   -4.32023e-07
       DRIFT_83          DRIFT        868.108        12.7381       0.706801        6.46394        44.5371       -1.93251         5.9905        1.07572     -0.0464951   -2.10845e-05   -4.32023e-07
       YO8_TV15         KICKER        868.108        12.7381       0.706801        6.46394        44.5371       -1.93251         5.9905        1.07572     -0.0464951   -2.10845e-05   -4.32023e-07
       DRIFT_21          DRIFT        868.653        12.0023       0.642613        6.47096        46.6761       -1.99047        5.99241        1.05037     -0.0464951   -2.13201e-05   -4.32023e-07
       YO8_QD15           QUAD        869.763        11.8557      -0.506212        6.48604        46.4724        2.16786        5.99614        1.05025      0.0462727   -2.07467e-05     1.4566e-06
       DRIFT_20          DRIFT        869.894        11.9902      -0.520098        6.48779        45.9064        2.15178        5.99659        1.05631      0.0462727   -2.05558e-05     1.4566e-06
      YO8_SXD15           SEXT        870.644        12.8299       -0.59957        6.49742        42.7477         2.0598        5.99928        1.09102      0.0462727   -1.94634e-05    1.45664e-06
       DRIFT_19          DRIFT         870.87        13.1066      -0.623541         6.5002         41.822        2.03205        6.00013        1.10148      0.0462727   -1.91338e-05    1.45664e-06
       YO8_BV15          DRIFT         870.87        13.1066      -0.623541         6.5002         41.822        2.03205        6.00013        1.10148      0.0462727   -1.91338e-05    1.45664e-06
       DRIFT_90          DRIFT        871.902         14.506       -0.73286        6.51212        37.7597        1.90552        6.00427        1.14922      0.0462727   -1.76311e-05    1.45664e-06
    YO8_DH15_E1           MULT        871.902         14.506       -0.73286        6.51212        37.7597        1.90552        6.00427        1.14922      0.0462727   -1.76311e-05    1.45664e-06
       YO8_DH15          SBEND        881.343        37.7466       -1.72765        6.57819        12.7117       0.747678        6.07517         1.7688      0.0849675   -3.87949e-06    1.45664e-06
    YO8_DH15_E2           MULT        881.343        37.7466       -1.72765        6.57819        12.7117       0.747678        6.07517         1.7688      0.0849675   -3.87949e-06    1.45664e-06
       DRIFT_83          DRIFT        882.936        43.5215        -1.8959        6.58445          10.64       0.552218        6.09705        1.90421      0.0849675   -1.55805e-06    1.45664e-06
       YO8_TH16         KICKER        882.936        43.5215        -1.8959        6.58445          10.64       0.552218        6.09705        1.90421      0.0849675   -1.55805e-06    1.45664e-06
       DRIFT_91          DRIFT        883.481        45.6203       -1.95346         6.5864        10.0743       0.485346        6.10544        1.95054      0.0849675   -7.63823e-07    1.45664e-06
       YO8_QF16           QUAD        884.591        45.5703        1.99706        6.59021        10.0809      -0.491432        6.12328        1.95049     -0.0850564    8.42078e-07       1.46e-06
       DRIFT_20          DRIFT        884.723        45.0488        1.98271        6.59067        10.2118      -0.507572        6.12534        1.93934     -0.0850564    1.03341e-06       1.46e-06
      YO8_SXF16           SEXT        885.473        42.1363        1.90062        6.59341        11.0424      -0.599938        6.13659        1.87555     -0.0850564     2.1284e-06       1.46e-06
       DRIFT_19          DRIFT        885.699        41.2819        1.87585        6.59428        11.3202      -0.627799        6.13981        1.85631     -0.0850564    2.45869e-06       1.46e-06
       YO8_BH16          DRIFT        885.699        41.2819        1.87585        6.59428        11.3202      -0.627799        6.13981        1.85631     -0.0850564    2.45869e-06       1.46e-06
       DRIFT_92          DRIFT         886.73        37.5279        1.76292        6.59845        12.7466      -0.754855         6.1535        1.76856     -0.0850564    3.96493e-06       1.46e-06
    YO8_DH16_E1           MULT         886.73        37.5279        1.76292        6.59845        12.7466      -0.754855         6.1535        1.76856     -0.0850564    3.96493e-06       1.46e-06
       YO8_DH16          SBEND        896.171        13.9694       0.731246        6.66607        37.9756       -1.91752        6.22408        1.14814     -0.0463615    1.77482e-05       1.46e-06
    YO8_DH16_E2           MULT        896.171        13.9694       0.731246        6.66607        37.9756       -1.91752        6.22408        1.14814     -0.0463615    1.77482e-05       1.46e-06
       DRIFT_83          DRIFT        897.765        11.9177       0.556156        6.68578        44.4003       -2.11379        6.23026        1.07426     -0.0463615     2.0075e-05       1.46e-06
       YO8_TV17         KICKER        897.765        11.9177       0.556156        6.68578        44.4003       -2.11379        6.23026        1.07426     -0.0463615     2.0075e-05       1.46e-06
       DRIFT_21          DRIFT         898.31        11.3438       0.496254        6.69325         46.742       -2.18094        6.23216        1.04898     -0.0463615    2.08711e-05       1.46e-06
       YO8_QD17           QUAD         899.42        11.4667      -0.610582        6.70902        46.9476        2.00181        6.23587        1.04894      0.0462869    2.14421e-05   -4.39677e-07
       DRIFT_20          DRIFT        899.551        11.6288      -0.626272        6.71083        46.4248        1.98783        6.23632          1.055      0.0462869    2.13844e-05   -4.39677e-07
      YO8_SXD17           SEXT        900.301        12.6356      -0.716063        6.72068         43.503        1.90784        6.23898        1.08972      0.0462869    2.10547e-05   -4.39725e-07
       DRIFT_19          DRIFT        900.527        12.9657      -0.743147        6.72349        42.6453        1.88371        6.23981        1.10019      0.0462869    2.09552e-05   -4.39725e-07
       YO8_BV17          DRIFT        900.527        12.9657      -0.743147        6.72349        42.6453        1.88371        6.23981        1.10019      0.0462869    2.09552e-05   -4.39725e-07
       DRIFT_93          DRIFT        901.559        14.6265      -0.866661        6.73543         38.872        1.77368        6.24385        1.14794      0.0462869    2.05015e-05   -4.39725e-07
    YO8_DH17_E1           MULT        901.559        14.6265      -0.866661        6.73543         38.872        1.77368        6.24385        1.14794      0.0462869    2.05015e-05   -4.39724e-07
       YO8_DH17          SBEND            911        41.6164        -1.9908         6.7979        14.8885       0.766775        6.30803        1.76765      0.0849818    1.63503e-05   -4.39724e-07
    YO8_DH17_E2           MULT            911        41.6164        -1.9908         6.7979        14.8885       0.766775        6.30803        1.76765      0.0849818    1.63503e-05    -4.3972e-07
       DRIFT_83          DRIFT        912.593        48.2648       -2.18087        6.80356        12.7154       0.596797         6.3265        1.90309      0.0849818    1.56495e-05    -4.3972e-07
       YO8_TH18         KICKER        912.593        48.2648       -2.18087        6.80356        12.7154       0.596797         6.3265        1.90309      0.0849818    1.56495e-05    -4.3972e-07
       DRIFT_21          DRIFT        913.139        50.6785        -2.2459        6.80532        12.0963       0.538643         6.3335        1.94942      0.0849818    1.54098e-05    -4.3972e-07
       YO8_QF18           QUAD        914.249        50.7831        2.15466        6.80875        12.1568       -0.59491        6.34833        1.94944     -0.0849479    1.56593e-05    8.92914e-07
       DRIFT_20          DRIFT         914.38        50.2203         2.1401        6.80916        12.3146      -0.609505        6.35003        1.93831     -0.0849479    1.57763e-05    8.92914e-07
      YO8_SXF18           SEXT         915.13        47.0726        2.05677        6.81161        13.2915      -0.693034        6.35937         1.8746     -0.0849479     1.6446e-05    8.92943e-07
       DRIFT_19          DRIFT        915.356        46.1477        2.03163        6.81239        13.6108      -0.718229        6.36205        1.85538     -0.0849479     1.6648e-05    8.92943e-07
       YO8_BH18          DRIFT        915.356        46.1477        2.03163        6.81239        13.6108      -0.718229        6.36205        1.85538     -0.0849479     1.6648e-05    8.92943e-07
       DRIFT_94          DRIFT        916.388         42.074          1.917        6.81611        15.2113      -0.833129        6.37347        1.76774     -0.0849479    1.75692e-05    8.92943e-07
    YO8_DH18_E1           MULT        916.388         42.074          1.917        6.81611        15.2113      -0.833129        6.37347        1.76774     -0.0849479    1.75692e-05    8.92944e-07
       YO8_DH18          SBEND        925.828        15.7493       0.870037        6.87586        40.8679       -1.88455        6.43527        1.14835     -0.0462529    2.59992e-05    8.92944e-07
    YO8_DH18_E2           MULT        925.828        15.7493       0.870037        6.87586        40.8679       -1.88455        6.43527        1.14835     -0.0462529    2.59992e-05    8.92949e-07
       DRIFT_83          DRIFT        927.422        13.2594       0.692246        6.89345        47.1576       -2.06204        6.44105        1.07464     -0.0462529    2.74222e-05    8.92949e-07
       YO8_TV19         KICKER        927.422        13.2594       0.692246        6.89345        47.1576       -2.06204        6.44105        1.07464     -0.0462529    2.74222e-05    8.92949e-07
       DRIFT_21          DRIFT        927.967        12.5377       0.631418        6.90018        49.4394       -2.12277        6.44285        1.04942     -0.0462529    2.79091e-05    8.92949e-07
       YO8_QD19           QUAD        929.077        12.4645      -0.563274        6.91457        49.2523        2.28578        6.44637        1.04952      0.0464411     2.7516e-05    -1.5954e-06
       DRIFT_20          DRIFT        929.208        12.6139      -0.577124        6.91623        48.6553        2.26922        6.44679        1.05561      0.0464411    2.73069e-05    -1.5954e-06
      YO8_SXD19           SEXT        929.958         13.539      -0.656386        6.92537        45.3226        2.17443        6.44934        1.09044      0.0464411    2.61104e-05   -1.59546e-06
       DRIFT_19          DRIFT        930.184        13.8414      -0.680294          6.928        44.3452        2.14584        6.45014        1.10095      0.0464411    2.57494e-05   -1.59546e-06
       YO8_BV19          DRIFT        930.184        13.8414      -0.680294          6.928        44.3452        2.14584        6.45014        1.10095      0.0464411    2.57494e-05   -1.59546e-06
       DRIFT_95          DRIFT        931.216        15.3576      -0.789324        6.93927        40.0521        2.01545        6.45404        1.14886      0.0464411    2.41034e-05   -1.59546e-06
    YO8_DH19_E1           MULT        931.216        15.3576      -0.789324        6.93927        40.0521        2.01545        6.45404        1.14886      0.0464411    2.41034e-05   -1.59546e-06
       YO8_DH19          SBEND        940.657        39.6371       -1.78118        7.00175        13.2621        0.82228        6.52121        1.77002      0.0851358    9.04131e-06   -1.59546e-06
    YO8_DH19_E2           MULT        940.657        39.6371       -1.78118        7.00175        13.2621        0.82228        6.52121        1.77002      0.0851358    9.04131e-06   -1.59546e-06
       DRIFT_83          DRIFT        942.251        45.5818       -1.94895        7.00772        10.9622       0.620858         6.5423        1.90571      0.0851358    6.49864e-06   -1.59546e-06
       YO8_TH20         KICKER        942.251        45.5818       -1.94895        7.00772        10.9622       0.620858         6.5423        1.90571      0.0851358    6.49864e-06   -1.59546e-06
       DRIFT_21          DRIFT        942.796        47.7384       -2.00635        7.00958        10.3227       0.551946        6.55047        1.95213      0.0851358    5.62872e-06   -1.59546e-06
       YO8_QF20           QUAD        943.906        47.6012        2.12597        7.01322        10.2011      -0.438936        6.56799        1.95218     -0.0850312    4.10159e-06    -1.1781e-06
       DRIFT_20          DRIFT        944.037         47.046        2.11077        7.01367        10.3182      -0.454258        6.57003        1.94104     -0.0850312     3.9472e-06    -1.1781e-06
      YO8_SXF20           SEXT        944.787        43.9451         2.0238        7.01629        11.0653      -0.541944        6.58121        1.87727     -0.0850312    3.06364e-06    -1.1781e-06
       DRIFT_19          DRIFT        945.013        43.0353        1.99757        7.01712        11.3165      -0.568394        6.58442        1.85803     -0.0850312    2.79712e-06    -1.1781e-06
       YO8_BH20          DRIFT        945.013        43.0353        1.99757        7.01712        11.3165      -0.568394        6.58442        1.85803     -0.0850312    2.79712e-06    -1.1781e-06
       DRIFT_96          DRIFT        946.045        39.0371        1.87794        7.02112        12.6138      -0.689013        6.59818        1.77031     -0.0850312    1.58171e-06    -1.1781e-06
    YO8_DH20_E1           MULT        946.045        39.0371        1.87794        7.02112        12.6138      -0.689013        6.59818        1.77031     -0.0850312    1.58171e-06    -1.1781e-06
       YO8_DH20          SBEND        955.485        13.8854       0.784897        7.08756        36.0434       -1.79277        6.67118        1.15013     -0.0463366   -9.54021e-06    -1.1781e-06
    YO8_DH20_E2           MULT        955.485        13.8854       0.784897        7.08756        36.0434       -1.79277        6.67118        1.15013     -0.0463366   -9.54021e-06    -1.1781e-06
       DRIFT_83          DRIFT        957.079        11.6793       0.599413        7.10753        42.0546        -1.9791         6.6777        1.07628     -0.0463366   -1.14177e-05    -1.1781e-06
       YO9_TV21         KICKER        957.079        11.6793       0.599413        7.10753        42.0546        -1.9791         6.6777        1.07628     -0.0463366   -1.14177e-05    -1.1781e-06
       DRIFT_21          DRIFT        957.624        11.0602       0.535954        7.11517        44.2476       -2.04284        6.67971        1.05102     -0.0463366   -1.20601e-05    -1.1781e-06
       YO9_QD21           QUAD        958.734        11.0684      -0.543543        7.13143        44.3976         1.9122        6.68363        1.05111      0.0464977   -1.27552e-05   -6.39964e-08
       DRIFT_20          DRIFT        958.865        11.2128      -0.558881         7.1333        43.8982        1.89845        6.68411         1.0572      0.0464977   -1.27636e-05   -6.39964e-08
      YO9_SXD21           SEXT        959.615         12.117      -0.646661        7.14354        41.1095        1.81979        6.68692        1.09207      0.0464977   -1.28116e-05    -6.3967e-08
       DRIFT_19          DRIFT        959.842        12.4156      -0.673139        7.14648        40.2915        1.79606         6.6878        1.10259      0.0464977    -1.2826e-05    -6.3967e-08
       YO9_BV21          DRIFT        959.842        12.4156      -0.673139        7.14648        40.2915        1.79606         6.6878        1.10259      0.0464977    -1.2826e-05    -6.3967e-08
       DRIFT_97          DRIFT        960.873        13.9291      -0.793886        7.15898        36.6972        1.68786        6.69207        1.15056      0.0464977    -1.2892e-05    -6.3967e-08
    YO9_DH20_E1           MULT        960.873        13.9291      -0.793886        7.15898        36.6972        1.68786        6.69207        1.15056      0.0464977    -1.2892e-05   -6.39675e-08
       YO9_DH20          SBEND        970.314        39.3085       -1.89307        7.22506        14.1759       0.697707        6.75999        1.77226       0.085192   -1.34959e-05   -6.39675e-08
    YO9_DH20_E2           MULT        970.314        39.3085       -1.89307        7.22506        14.1759       0.697707        6.75999        1.77226       0.085192   -1.34959e-05   -6.39711e-08
       DRIFT_83          DRIFT        971.908        45.6386       -2.07891        7.23105        12.2184       0.530556        6.77931        1.90803       0.085192   -1.35979e-05   -6.39711e-08
       YO9_TH20         KICKER        971.908        45.6386       -2.07891        7.23105        12.2184       0.530556        6.77931        1.90803       0.085192   -1.35979e-05   -6.39711e-08
       DRIFT_21          DRIFT        972.453        47.9403       -2.14249         7.2329         11.671       0.473369        6.78658        1.95448       0.085192   -1.36327e-05   -6.39711e-08
       YO9_QF20           QUAD        973.563        48.0812         2.0197        7.23652        11.8415      -0.631856        6.80187        1.95449      -0.085178   -1.43644e-05   -1.26484e-06
       DRIFT_20          DRIFT        973.694        47.5536        2.00586        7.23696        12.0092      -0.647341        6.80362        1.94333      -0.085178   -1.45301e-05   -1.26484e-06
      YO9_SXF20           SEXT        974.444        44.6042        1.92663        7.23955        13.0467      -0.735964        6.81316        1.87944      -0.085178   -1.54788e-05   -1.26487e-06
       DRIFT_19          DRIFT         974.67        43.7379        1.90273        7.24037        13.3857      -0.762696        6.81589        1.86017      -0.085178   -1.57649e-05   -1.26487e-06
       YO9_BH20          DRIFT         974.67        43.7379        1.90273        7.24037        13.3857      -0.762696        6.81589        1.86017      -0.085178   -1.57649e-05   -1.26487e-06
       DRIFT_98          DRIFT        975.702        39.9244        1.79375         7.2443        15.0852      -0.884603        6.82745         1.7723      -0.085178   -1.70699e-05   -1.26487e-06
    YO9_DH19_E1           MULT        975.702        39.9244        1.79375         7.2443        15.0852      -0.884603        6.82745         1.7723      -0.085178   -1.70699e-05   -1.26487e-06
       YO9_DH19          SBEND        985.142        15.4401        0.79843        7.30636        42.3191       -2.00015         6.8884        1.15073     -0.0464836    -2.9011e-05   -1.26487e-06
    YO9_DH19_E2           MULT        985.142        15.4401        0.79843        7.30636        42.3191       -2.00015         6.8884        1.15073     -0.0464836    -2.9011e-05   -1.26488e-06
       DRIFT_83          DRIFT        986.736        13.1646       0.629411        7.32419        48.9945       -2.18847        6.89397        1.07665     -0.0464836   -3.10268e-05   -1.26488e-06
       YO9_TV19         KICKER        986.736        13.1646       0.629411        7.32419        48.9945       -2.18847        6.89397        1.07665     -0.0464836   -3.10268e-05   -1.26488e-06
       DRIFT_21          DRIFT        987.281        12.5097       0.571585        7.33095        51.4162       -2.25289         6.8957        1.05131     -0.0464836   -3.17165e-05   -1.26488e-06
       YO9_QD19           QUAD        988.391        12.5684      -0.626152        7.34529        51.3183        2.33815        6.89908        1.05124      0.0463695   -3.15428e-05     1.5752e-06
       DRIFT_20          DRIFT        988.523        12.7344      -0.640667        7.34694        50.7076        2.32163        6.89949        1.05732      0.0463695   -3.13364e-05     1.5752e-06
      YO9_SXD19           SEXT        989.273        13.7577      -0.723736        7.35597        47.2961        2.22712        6.90193         1.0921      0.0463695    -3.0155e-05    1.57527e-06
       DRIFT_19          DRIFT        989.499        14.0908      -0.748793        7.35855        46.2948        2.19861         6.9027        1.10259      0.0463695   -2.97986e-05    1.57527e-06
       YO9_BV19          DRIFT        989.499        14.0908      -0.748793        7.35855        46.2948        2.19861         6.9027        1.10259      0.0463695   -2.97986e-05    1.57527e-06
       DRIFT_99          DRIFT         990.53        15.7537      -0.863061        7.36958        41.8924        2.06861        6.90643        1.15043      0.0463695   -2.81735e-05    1.57527e-06
    YO9_DH18_E1           MULT         990.53        15.7537      -0.863061        7.36958        41.8924        2.06861        6.90643        1.15043      0.0463695   -2.81735e-05    1.57527e-06
       YO9_DH18          SBEND        999.971        41.8757       -1.90251        7.42947        14.0658       0.878929           6.97        1.77091       0.085064    -1.3302e-05    1.57527e-06
    YO9_DH18_E2           MULT        999.971        41.8757       -1.90251        7.42947        14.0658       0.878929           6.97        1.77091       0.085064    -1.3302e-05    1.57526e-06
      DRIFT_100          DRIFT        1001.56          48.22       -2.07832        7.43511        11.5843       0.678097        6.98993        1.90648       0.085064   -1.07915e-05    1.57526e-06
       YO9_TH18         KICKER        1001.56          48.22       -2.07832        7.43511        11.5843       0.678097        6.98993        1.90648       0.085064   -1.07915e-05    1.57526e-06
      YO9_QGT18           MULT        1001.56          48.22       -2.07832        7.43511        11.5843       0.678097        6.98993        1.90648       0.085064   -1.07915e-05    1.57526e-06
       DRIFT_21          DRIFT        1002.11        50.5192       -2.13847        7.43687        10.8823       0.609386        6.99766        1.95286       0.085064    -9.9326e-06    1.57526e-06
       YO9_QF18           QUAD        1003.22        50.4044        2.23852        7.44032        10.6799      -0.421224        7.01434        1.95281     -0.0851621   -8.63646e-06    7.78787e-07
       DRIFT_20          DRIFT        1003.35        49.8198        2.22289        7.44073        10.7922      -0.435672        7.01628        1.94165     -0.0851621    -8.5344e-06    7.78787e-07
      YO9_SXF18           SEXT         1004.1        46.5525        2.13345        7.44321        11.5077      -0.518358          7.027        1.87777     -0.0851621   -7.95032e-06    7.78772e-07
       DRIFT_19          DRIFT        1004.33        45.5933        2.10647        7.44399        11.7479      -0.543299         7.0301        1.85851     -0.0851621   -7.77414e-06    7.78772e-07
