# Universe 1. Values shown are for the Exit End of each Element:
name             key                       s           l           angle          actual          e1          e2           tilt       x_offset       z_offset        x_pitch                      k0l              k0sl                      k1l               k1sl                      k2l                     k2sl            k3l           k3sl            k4l        k4sl            k5l        k5sl            k6l        k6sl            k7l        k7sl            k8l        k8sl            k9l        k9sl           k10l          k10sl             ks               hkick               vkick
#                                                                  [rad]           angle       [rad]       [rad]          [rad]
Q1BPR           Quadrupole         8.99937500000000056843    1.39999999999999991118    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000   -0.11442317741369338602    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000
O1PR#3          Drift             10.49937500000000056843    1.50000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000
Q2PR            Quadrupole        14.99937500000000056843    4.50000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.12835799945127424060    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000
O1PR#4          Drift             37.99937500000000056843   23.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000
Q3PR            Quadrupole        39.49937500000000056843    1.50000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00903475906810082344    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000
O1PR#5          Drift             39.99937500000000056843    0.50000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000
O_CRAB_IP6R     Drift             55.19937500000000341061   15.19999999999999928946    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000
OFL             Drift             55.69937500000000341061    0.50000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000
Q4PR            Quadrupole        57.19937500000000341061    1.50000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.03902753315003384960    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000
O2PR            Drift             73.86865699999999890224   16.66928199999999904435    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000    0.00000000000000000000
