           NAME           TYPE              S           X            PX              Y             PY              Z             Pt    
    YO8_DH12_E1           MULT        827.416   -7.40481e-09    8.87596e-11   -6.68222e-11   -1.04432e-11   -0.000624972   -1.20766e-11
       YO8_DH12          SBEND        836.857   -6.56368e-09    8.94105e-11   -1.65413e-10   -1.04432e-11   -0.000624971   -1.20766e-11
    YO8_DH12_E2           MULT        836.857   -6.56368e-09    8.94105e-11   -1.65413e-10   -1.04432e-11   -0.000624971   -1.20766e-11
       DRIFT_83          DRIFT        838.451   -6.42119e-09    8.94105e-11   -1.82057e-10   -1.04432e-11   -0.000624971   -1.20766e-11
       YO8_TV13         KICKER        838.451   -6.42119e-09    8.94105e-11   -1.82057e-10   -1.04432e-11   -0.000624971   -1.20766e-11
       DRIFT_21          DRIFT        838.996   -6.37244e-09    8.94105e-11   -1.87751e-10   -1.04432e-11   -0.000624971   -1.20766e-11
       YO8_QD13           QUAD        840.106    -6.5891e-09   -4.82999e-10    -1.8995e-10    6.51391e-12   -0.000624971   -1.20766e-11
       DRIFT_20          DRIFT        840.237   -6.65239e-09   -4.82999e-10   -1.89096e-10    6.51391e-12   -0.000624971   -1.20766e-11
      YO8_SXD13           SEXT        840.987   -7.01464e-09   -4.82999e-10   -1.84211e-10    6.51391e-12   -0.000624971   -1.20766e-11
       DRIFT_19          DRIFT        841.213   -7.12391e-09   -4.82999e-10   -1.82737e-10    6.51391e-12   -0.000624971   -1.20766e-11
       YO8_BV13          DRIFT        841.213   -7.12391e-09   -4.82999e-10   -1.82737e-10    6.51391e-12   -0.000624971   -1.20766e-11
       DRIFT_88          DRIFT        842.245   -7.62221e-09   -4.82999e-10   -1.76017e-10    6.51391e-12   -0.000624971   -1.20766e-11
    YO8_DH13_E1           MULT        842.245   -7.62221e-09   -4.82999e-10   -1.76017e-10    6.51391e-12   -0.000624971   -1.20766e-11
       YO8_DH13          SBEND        851.685   -1.21773e-08    -4.8188e-10   -1.14521e-10    6.51391e-12   -0.000624971   -1.20766e-11
    YO8_DH13_E2           MULT        851.685   -1.21773e-08    -4.8188e-10   -1.14521e-10    6.51391e-12   -0.000624971   -1.20766e-11
       DRIFT_83          DRIFT        853.279   -1.29453e-08    -4.8188e-10    -1.0414e-10    6.51391e-12   -0.000624971   -1.20766e-11
       YO8_TH14         KICKER        853.279   -1.29453e-08    -4.8188e-10    -1.0414e-10    6.51391e-12   -0.000624971   -1.20766e-11
       DRIFT_21          DRIFT        853.824   -1.32081e-08    -4.8188e-10   -1.00588e-10    6.51391e-12   -0.000624971   -1.20766e-11
       YO8_QF14           QUAD        854.934   -1.31056e-08    6.64985e-10   -9.81076e-11   -2.00868e-12   -0.000624971   -1.20766e-11
       DRIFT_20          DRIFT        855.065   -1.30185e-08    6.64985e-10   -9.83709e-11   -2.00868e-12   -0.000624971   -1.20766e-11
      YO8_SXF14           SEXT        855.815   -1.25197e-08    6.64985e-10   -9.98774e-11   -2.00868e-12   -0.000624971   -1.20766e-11
       DRIFT_19          DRIFT        856.042   -1.23693e-08    6.64985e-10   -1.00332e-10   -2.00868e-12   -0.000624971   -1.20766e-11
       YO8_BH14          DRIFT        856.042   -1.23693e-08    6.64985e-10   -1.00332e-10   -2.00868e-12   -0.000624971   -1.20766e-11
       DRIFT_89          DRIFT        857.073   -1.16832e-08    6.64985e-10   -1.02404e-10   -2.00868e-12   -0.000624971   -1.20766e-11
    YO8_DH14_E1           MULT        857.073   -1.16832e-08    6.64985e-10   -1.02404e-10   -2.00868e-12   -0.000624971   -1.20766e-11
       YO8_DH14          SBEND        866.514    -5.4003e-09    6.65886e-10   -1.21367e-10   -2.00868e-12   -0.000624971   -1.20766e-11
    YO8_DH14_E2           MULT        866.514    -5.4003e-09    6.65886e-10   -1.21367e-10   -2.00868e-12   -0.000624971   -1.20766e-11
       DRIFT_83          DRIFT        868.108   -4.33907e-09    6.65886e-10   -1.24569e-10   -2.00868e-12   -0.000624971   -1.20766e-11
       YO8_TV15         KICKER        868.108   -4.33907e-09    6.65886e-10   -1.24569e-10   -2.00868e-12   -0.000624971   -1.20766e-11
       DRIFT_21          DRIFT        868.653     -3.976e-09    6.65886e-10   -1.25664e-10   -2.00868e-12   -0.000624971   -1.20766e-11
       YO8_QD15           QUAD        869.763   -3.42275e-09    3.39141e-10   -1.21697e-10    9.09678e-12   -0.000624971   -1.20766e-11
       DRIFT_20          DRIFT        869.894   -3.37831e-09    3.39141e-10   -1.20505e-10    9.09678e-12   -0.000624971   -1.20766e-11
      YO8_SXD15           SEXT        870.644   -3.12395e-09    3.39141e-10   -1.13683e-10    9.09678e-12   -0.000624971   -1.20766e-11
       DRIFT_19          DRIFT         870.87   -3.04723e-09    3.39141e-10   -1.11625e-10    9.09678e-12   -0.000624971   -1.20766e-11
       YO8_BV15          DRIFT         870.87   -3.04723e-09    3.39141e-10   -1.11625e-10    9.09678e-12   -0.000624971   -1.20766e-11
       DRIFT_90          DRIFT        871.902   -2.69735e-09    3.39141e-10    -1.0224e-10    9.09678e-12   -0.000624971   -1.20766e-11
    YO8_DH15_E1           MULT        871.902   -2.69735e-09    3.39141e-10    -1.0224e-10    9.09678e-12   -0.000624971   -1.20766e-11
       YO8_DH15          SBEND        881.343    5.03377e-10    3.38847e-10     -1.636e-11    9.09678e-12   -0.000624971   -1.20766e-11
    YO8_DH15_E2           MULT        881.343    5.03377e-10    3.38847e-10     -1.636e-11    9.09678e-12   -0.000624971   -1.20766e-11
       DRIFT_83          DRIFT        882.936     1.0434e-09    3.38847e-10   -1.86244e-12    9.09678e-12   -0.000624971   -1.20766e-11
       YO8_TH16         KICKER        882.936     1.0434e-09    3.38847e-10   -1.86244e-12    9.09678e-12   -0.000624971   -1.20766e-11
       DRIFT_91          DRIFT        883.481    1.22816e-09    3.38847e-10    3.09758e-12    9.09678e-12   -0.000624971   -1.20766e-11
       YO8_QF16           QUAD        884.591    1.53982e-09    2.18207e-10    1.35072e-11    9.80901e-12   -0.000624971   -1.20766e-11
       DRIFT_20          DRIFT        884.723    1.56841e-09    2.18207e-10    1.47926e-11    9.80901e-12   -0.000624971   -1.20766e-11
      YO8_SXF16           SEXT        885.473    1.73207e-09    2.18207e-10    2.21494e-11    9.80901e-12   -0.000624971   -1.20766e-11
       DRIFT_19          DRIFT        885.699    1.78143e-09    2.18207e-10    2.43685e-11    9.80901e-12   -0.000624971   -1.20766e-11
       YO8_BH16          DRIFT        885.699    1.78143e-09    2.18207e-10    2.43685e-11    9.80901e-12   -0.000624971   -1.20766e-11
       DRIFT_92          DRIFT         886.73    2.00655e-09    2.18207e-10    3.44882e-11    9.80901e-12   -0.000624971   -1.20766e-11
    YO8_DH16_E1           MULT         886.73    2.00655e-09    2.18207e-10    3.44882e-11    9.80901e-12   -0.000624971   -1.20766e-11
       YO8_DH16          SBEND        896.171    4.06231e-09     2.1725e-10    1.27092e-10    9.80901e-12   -0.000624971   -1.20766e-11
    YO8_DH16_E2           MULT        896.171    4.06231e-09     2.1725e-10    1.27092e-10    9.80901e-12   -0.000624971   -1.20766e-11
       DRIFT_83          DRIFT        897.765    4.40855e-09     2.1725e-10    1.42724e-10    9.80901e-12   -0.000624971   -1.20766e-11
       YO8_TV17         KICKER        897.765    4.40855e-09     2.1725e-10    1.42724e-10    9.80901e-12   -0.000624971   -1.20766e-11
       DRIFT_21          DRIFT         898.31      4.527e-09     2.1725e-10    1.48073e-10    9.80901e-12   -0.000624971   -1.20766e-11
       YO8_QD17           QUAD         899.42    4.99773e-09    6.37882e-10    1.51524e-10   -3.64162e-12   -0.000624971   -1.20766e-11
       DRIFT_20          DRIFT        899.551    5.08132e-09    6.37882e-10    1.51047e-10   -3.64162e-12   -0.000624971   -1.20766e-11
      YO8_SXD17           SEXT        900.301    5.55974e-09    6.37882e-10    1.48316e-10   -3.64162e-12   -0.000624971   -1.20766e-11
       DRIFT_19          DRIFT        900.527    5.70404e-09    6.37882e-10    1.47492e-10   -3.64162e-12   -0.000624971   -1.20766e-11
       YO8_BV17          DRIFT        900.527    5.70404e-09    6.37882e-10    1.47492e-10   -3.64162e-12   -0.000624971   -1.20766e-11
       DRIFT_93          DRIFT        901.559    6.36213e-09    6.37882e-10    1.43735e-10   -3.64162e-12   -0.000624971   -1.20766e-11
    YO8_DH17_E1           MULT        901.559    6.36213e-09    6.37882e-10    1.43735e-10   -3.64162e-12   -0.000624971   -1.20766e-11
       YO8_DH17          SBEND            911    1.23756e-08    6.35908e-10    1.09356e-10   -3.64162e-12   -0.000624971   -1.20766e-11
    YO8_DH17_E2           MULT            911    1.23756e-08    6.35908e-10    1.09356e-10   -3.64162e-12   -0.000624971   -1.20766e-11
       DRIFT_83          DRIFT        912.593    1.33891e-08    6.35908e-10    1.03552e-10   -3.64162e-12   -0.000624971   -1.20766e-11
       YO8_TH18         KICKER        912.593    1.33891e-08    6.35908e-10    1.03552e-10   -3.64162e-12   -0.000624971   -1.20766e-11
       DRIFT_21          DRIFT        913.139    1.37358e-08    6.35908e-10    1.01566e-10   -3.64162e-12   -0.000624971   -1.20766e-11
       YO8_QF18           QUAD        914.249    1.37765e-08   -5.63196e-10    1.02372e-10    5.10586e-12   -0.000624971   -1.20766e-11
       DRIFT_20          DRIFT         914.38    1.37027e-08   -5.63196e-10    1.03042e-10    5.10586e-12   -0.000624971   -1.20766e-11
      YO8_SXF18           SEXT         915.13    1.32803e-08   -5.63196e-10    1.06871e-10    5.10586e-12   -0.000624971   -1.20766e-11
       DRIFT_19          DRIFT        915.356    1.31529e-08   -5.63196e-10    1.08026e-10    5.10586e-12   -0.000624971   -1.20766e-11
       YO8_BH18          DRIFT        915.356    1.31529e-08   -5.63196e-10    1.08026e-10    5.10586e-12   -0.000624971   -1.20766e-11
       DRIFT_94          DRIFT        916.388    1.25718e-08   -5.63196e-10    1.13294e-10    5.10586e-12   -0.000624971   -1.20766e-11
    YO8_DH18_E1           MULT        916.388    1.25718e-08   -5.63196e-10    1.13294e-10    5.10586e-12   -0.000624971   -1.20766e-11
       YO8_DH18          SBEND        925.828    7.24447e-09   -5.65257e-10    1.61496e-10    5.10586e-12   -0.000624971   -1.20766e-11
    YO8_DH18_E2           MULT        925.828    7.24447e-09   -5.65257e-10    1.61496e-10    5.10586e-12   -0.000624971   -1.20766e-11
       DRIFT_83          DRIFT        927.422    6.34361e-09   -5.65257e-10    1.69634e-10    5.10586e-12   -0.000624971   -1.20766e-11
       YO8_TV19         KICKER        927.422    6.34361e-09   -5.65257e-10    1.69634e-10    5.10586e-12   -0.000624971   -1.20766e-11
       DRIFT_21          DRIFT        927.967    6.03541e-09   -5.65257e-10    1.72418e-10    5.10586e-12   -0.000624971   -1.20766e-11
       YO8_QD19           QUAD        929.077    5.69834e-09   -4.70691e-11    1.69541e-10   -1.02466e-11   -0.000624971   -1.20766e-11
       DRIFT_20          DRIFT        929.208    5.69217e-09   -4.70691e-11    1.68198e-10   -1.02466e-11   -0.000624971   -1.20766e-11
      YO8_SXD19           SEXT        929.958    5.65687e-09   -4.70691e-11    1.60513e-10   -1.02466e-11   -0.000624971   -1.20766e-11
       DRIFT_19          DRIFT        930.184    5.64622e-09   -4.70691e-11    1.58195e-10   -1.02466e-11   -0.000624971   -1.20766e-11
       YO8_BV19          DRIFT        930.184    5.64622e-09   -4.70691e-11    1.58195e-10   -1.02466e-11   -0.000624971   -1.20766e-11
       DRIFT_95          DRIFT        931.216    5.59766e-09   -4.70691e-11    1.47624e-10   -1.02466e-11   -0.000624971   -1.20766e-11
    YO8_DH19_E1           MULT        931.216    5.59766e-09   -4.70691e-11    1.47624e-10   -1.02466e-11   -0.000624971   -1.20766e-11
       YO8_DH19          SBEND        940.657    5.14694e-09   -4.84015e-11    5.08889e-11   -1.02466e-11   -0.000624972   -1.20766e-11
    YO8_DH19_E2           MULT        940.657    5.14694e-09   -4.84015e-11    5.08889e-11   -1.02466e-11   -0.000624972   -1.20766e-11
       DRIFT_83          DRIFT        942.251    5.06981e-09   -4.84015e-11    3.45588e-11   -1.02466e-11   -0.000624972   -1.20766e-11
       YO8_TH20         KICKER        942.251    5.06981e-09   -4.84015e-11    3.45588e-11   -1.02466e-11   -0.000624972   -1.20766e-11
       DRIFT_21          DRIFT        942.796    5.04342e-09   -4.84015e-11    2.89718e-11   -1.02466e-11   -0.000624972   -1.20766e-11
       YO8_QF20           QUAD        943.906    4.75044e-09    -4.7526e-10    1.88168e-11   -8.19684e-12   -0.000624972   -1.20766e-11
       DRIFT_20          DRIFT        944.037    4.68815e-09    -4.7526e-10    1.77426e-11   -8.19684e-12   -0.000624972   -1.20766e-11
      YO8_SXF20           SEXT        944.787    4.33171e-09    -4.7526e-10     1.1595e-11   -8.19684e-12   -0.000624972   -1.20766e-11
       DRIFT_19          DRIFT        945.013    4.22419e-09    -4.7526e-10    9.74063e-12   -8.19684e-12   -0.000624972   -1.20766e-11
       YO8_BH20          DRIFT        945.013    4.22419e-09    -4.7526e-10    9.74063e-12   -8.19684e-12   -0.000624972   -1.20766e-11
       DRIFT_96          DRIFT        946.045    3.73387e-09    -4.7526e-10    1.28414e-12   -8.19684e-12   -0.000624972   -1.20766e-11
    YO8_DH20_E1           MULT        946.045    3.73387e-09    -4.7526e-10    1.28414e-12   -8.19684e-12   -0.000624972   -1.20766e-11
       YO8_DH20          SBEND        955.485   -7.56813e-10   -4.75969e-10   -7.60994e-11   -8.19684e-12   -0.000624972   -1.20766e-11
    YO8_DH20_E2           MULT        955.485   -7.56813e-10   -4.75969e-10   -7.60994e-11   -8.19684e-12   -0.000624972   -1.20766e-11
       DRIFT_83          DRIFT        957.079   -1.51537e-09   -4.75969e-10   -8.91627e-11   -8.19684e-12   -0.000624972   -1.20766e-11
       YO9_TV21         KICKER        957.079   -1.51537e-09   -4.75969e-10   -8.91627e-11   -8.19684e-12   -0.000624972   -1.20766e-11
       DRIFT_21          DRIFT        957.624   -1.77489e-09   -4.75969e-10    -9.3632e-11   -8.19684e-12   -0.000624972   -1.20766e-11
       YO9_QD21           QUAD        958.734   -2.40041e-09    -6.6036e-10   -9.79918e-11    4.06261e-13   -0.000624972   -1.20766e-11
       DRIFT_20          DRIFT        958.865   -2.48695e-09    -6.6036e-10   -9.79385e-11    4.06261e-13   -0.000624972   -1.20766e-11
      YO9_SXD21           SEXT        959.615   -2.98222e-09    -6.6036e-10   -9.76338e-11    4.06261e-13   -0.000624972   -1.20766e-11
       DRIFT_19          DRIFT        959.842   -3.13161e-09    -6.6036e-10   -9.75419e-11    4.06261e-13   -0.000624972   -1.20766e-11
       YO9_BV21          DRIFT        959.842   -3.13161e-09    -6.6036e-10   -9.75419e-11    4.06261e-13   -0.000624972   -1.20766e-11
       DRIFT_97          DRIFT        960.873   -3.81289e-09    -6.6036e-10   -9.71228e-11    4.06261e-13   -0.000624972   -1.20766e-11
    YO9_DH20_E1           MULT        960.873   -3.81289e-09    -6.6036e-10   -9.71228e-11    4.06261e-13   -0.000624972   -1.20766e-11
       YO9_DH20          SBEND        970.314   -1.00449e-08   -6.59718e-10   -9.32874e-11    4.06261e-13   -0.000624971   -1.20766e-11
    YO9_DH20_E2           MULT        970.314   -1.00449e-08   -6.59718e-10   -9.32874e-11    4.06261e-13   -0.000624971   -1.20766e-11
       DRIFT_83          DRIFT        971.908   -1.10963e-08   -6.59718e-10     -9.264e-11    4.06261e-13   -0.000624971   -1.20766e-11
       YO9_TH20         KICKER        971.908   -1.10963e-08   -6.59718e-10     -9.264e-11    4.06261e-13   -0.000624971   -1.20766e-11
       DRIFT_21          DRIFT        972.453    -1.1456e-08   -6.59718e-10   -9.24185e-11    4.06261e-13   -0.000624971   -1.20766e-11
       YO9_QF20           QUAD        973.563   -1.16312e-08    3.46524e-10   -9.64311e-11     -7.694e-12   -0.000624971   -1.20766e-11
       DRIFT_20          DRIFT        973.694   -1.15858e-08    3.46524e-10   -9.74394e-11     -7.694e-12   -0.000624971   -1.20766e-11
      YO9_SXF20           SEXT        974.444   -1.13259e-08    3.46524e-10    -1.0321e-10     -7.694e-12   -0.000624971   -1.20766e-11
       DRIFT_19          DRIFT         974.67   -1.12475e-08    3.46524e-10   -1.04951e-10     -7.694e-12   -0.000624971   -1.20766e-11
       YO9_BH20          DRIFT         974.67   -1.12475e-08    3.46524e-10   -1.04951e-10     -7.694e-12   -0.000624971   -1.20766e-11
       DRIFT_98          DRIFT        975.702     -1.089e-08    3.46524e-10   -1.12888e-10     -7.694e-12   -0.000624971   -1.20766e-11
    YO9_DH19_E1           MULT        975.702     -1.089e-08    3.46524e-10   -1.12888e-10     -7.694e-12   -0.000624971   -1.20766e-11
       YO9_DH19          SBEND        985.142   -7.61341e-09    3.47539e-10   -1.85525e-10     -7.694e-12   -0.000624971   -1.20766e-11
    YO9_DH19_E2           MULT        985.142   -7.61341e-09    3.47539e-10   -1.85525e-10     -7.694e-12   -0.000624971   -1.20766e-11
       DRIFT_83          DRIFT        986.736   -7.05953e-09    3.47539e-10   -1.97787e-10     -7.694e-12   -0.000624971   -1.20766e-11
       YO9_TV19         KICKER        986.736   -7.05953e-09    3.47539e-10   -1.97787e-10     -7.694e-12   -0.000624971   -1.20766e-11
       DRIFT_21          DRIFT        987.281   -6.87004e-09    3.47539e-10   -2.01982e-10     -7.694e-12   -0.000624971   -1.20766e-11
       YO9_QD19           QUAD        988.391   -6.82023e-09   -2.57053e-10   -2.00482e-10    1.03749e-11   -0.000624971   -1.20766e-11
       DRIFT_20          DRIFT        988.523   -6.85392e-09   -2.57053e-10   -1.99122e-10    1.03749e-11   -0.000624971   -1.20766e-11
      YO9_SXD19           SEXT        989.273   -7.04671e-09   -2.57053e-10   -1.91341e-10    1.03749e-11   -0.000624971   -1.20766e-11
       DRIFT_19          DRIFT        989.499   -7.10486e-09   -2.57053e-10   -1.88994e-10    1.03749e-11   -0.000624971   -1.20766e-11
       YO9_BV19          DRIFT        989.499   -7.10486e-09   -2.57053e-10   -1.88994e-10    1.03749e-11   -0.000624971   -1.20766e-11
       DRIFT_99          DRIFT         990.53   -7.37005e-09   -2.57053e-10    -1.7829e-10    1.03749e-11   -0.000624971   -1.20766e-11
    YO9_DH18_E1           MULT         990.53   -7.37005e-09   -2.57053e-10    -1.7829e-10    1.03749e-11   -0.000624971   -1.20766e-11
       YO9_DH18          SBEND        999.971   -9.79281e-09   -2.56146e-10   -8.03443e-11    1.03749e-11   -0.000624971   -1.20766e-11
    YO9_DH18_E2           MULT        999.971   -9.79281e-09   -2.56146e-10   -8.03443e-11    1.03749e-11   -0.000624971   -1.20766e-11
      DRIFT_100          DRIFT        1001.56    -1.0201e-08   -2.56146e-10   -6.38098e-11    1.03749e-11   -0.000624971   -1.20766e-11
       YO9_TH18         KICKER        1001.56    -1.0201e-08   -2.56146e-10   -6.38098e-11    1.03749e-11   -0.000624971   -1.20766e-11
      YO9_QGT18           MULT        1001.56    -1.0201e-08   -2.56146e-10   -6.38098e-11    1.03749e-11   -0.000624971   -1.20766e-11
       DRIFT_21          DRIFT        1002.11   -1.03407e-08   -2.56146e-10   -5.81528e-11    1.03749e-11   -0.000624971   -1.20766e-11
       YO9_QF18           QUAD        1003.22   -1.01282e-08    6.35978e-10   -4.92648e-11    5.76746e-12   -0.000624971   -1.20766e-11
       DRIFT_20          DRIFT        1003.35   -1.00448e-08    6.35978e-10    -4.8509e-11    5.76746e-12   -0.000624971   -1.20766e-11
      YO9_SXF18           SEXT         1004.1   -9.56786e-09    6.35978e-10   -4.41834e-11    5.76746e-12   -0.000624971   -1.20766e-11
       DRIFT_19          DRIFT        1004.33   -9.42398e-09    6.35978e-10   -4.28786e-11    5.76746e-12   -0.000624971   -1.20766e-11
       YO9_BH18          DRIFT        1004.33   -9.42398e-09    6.35978e-10   -4.28786e-11    5.76746e-12   -0.000624971   -1.20766e-11
      DRIFT_101          DRIFT        1005.36   -8.76786e-09    6.35978e-10   -3.69285e-11    5.76746e-12   -0.000624971   -1.20766e-11
    YO9_DH17_E1           MULT        1005.36   -8.76786e-09    6.35978e-10   -3.69285e-11    5.76746e-12   -0.000624971   -1.20766e-11
       YO9_DH17          SBEND         1014.8   -2.76091e-09    6.36433e-10    1.75202e-11    5.76746e-12    -0.00062497   -1.20766e-11
    YO9_DH17_E2           MULT         1014.8   -2.76091e-09    6.36433e-10    1.75202e-11    5.76746e-12    -0.00062497   -1.20766e-11
      DRIFT_100          DRIFT        1016.39   -1.74663e-09    6.36433e-10    2.67118e-11    5.76746e-12    -0.00062497   -1.20766e-11
       YO9_TV17         KICKER        1016.39   -1.74663e-09    6.36433e-10    2.67118e-11    5.76746e-12    -0.00062497   -1.20766e-11
       DRIFT_21          DRIFT        1016.94   -1.39961e-09    6.36433e-10    2.98565e-11    5.76746e-12    -0.00062497   -1.20766e-11
       YO9_QD17           QUAD        1018.05    -7.5122e-10    5.41448e-10      3.469e-11     2.8696e-12    -0.00062497   -1.20766e-11
       DRIFT_20          DRIFT        1018.18   -6.80263e-10    5.41448e-10    3.50661e-11     2.8696e-12    -0.00062497   -1.20766e-11
      YO9_SXD17           SEXT        1018.93   -2.74178e-10    5.41448e-10    3.72182e-11     2.8696e-12    -0.00062497   -1.20766e-11
       DRIFT_19          DRIFT        1019.16   -1.51687e-10    5.41448e-10    3.78674e-11     2.8696e-12    -0.00062497   -1.20766e-11
       YO9_BV17          DRIFT        1019.16   -1.51687e-10    5.41448e-10    3.78674e-11     2.8696e-12    -0.00062497   -1.20766e-11
      DRIFT_102          DRIFT        1020.19    4.06912e-10    5.41448e-10    4.08279e-11     2.8696e-12    -0.00062497   -1.20766e-11
    YO9_DH16_E1           MULT        1020.19    4.06912e-10    5.41448e-10    4.08279e-11     2.8696e-12    -0.00062497   -1.20766e-11
       YO9_DH16          SBEND        1029.63    5.51472e-09    5.40502e-10    6.79188e-11     2.8696e-12   -0.000624971   -1.20766e-11
    YO9_DH16_E2           MULT        1029.63    5.51472e-09    5.40502e-10    6.79188e-11     2.8696e-12   -0.000624971   -1.20766e-11
      DRIFT_103          DRIFT        1031.22    6.37612e-09    5.40502e-10    7.24921e-11     2.8696e-12   -0.000624971   -1.20766e-11
       YO9_TH16         KICKER        1031.22    6.37612e-09    5.40502e-10    7.24921e-11     2.8696e-12   -0.000624971   -1.20766e-11
      YO9_QGT16           MULT        1031.22    6.37612e-09    5.40502e-10    7.24921e-11     2.8696e-12   -0.000624971   -1.20766e-11
       DRIFT_21          DRIFT        1031.77    6.67083e-09    5.40502e-10    7.40568e-11     2.8696e-12   -0.000624971   -1.20766e-11
       YO9_QF16           QUAD        1032.88    6.94365e-09   -5.28764e-11    8.08758e-11    9.51507e-12   -0.000624971   -1.20766e-11
       DRIFT_20          DRIFT        1033.01    6.93672e-09   -5.28764e-11    8.21228e-11    9.51507e-12   -0.000624971   -1.20766e-11
      YO9_SXF16           SEXT        1033.76    6.89706e-09   -5.28764e-11    8.92591e-11    9.51507e-12   -0.000624971   -1.20766e-11
       DRIFT_19          DRIFT        1033.98     6.8851e-09   -5.28764e-11    9.14116e-11    9.51507e-12   -0.000624971   -1.20766e-11
       YO9_BH16          DRIFT        1033.98     6.8851e-09   -5.28764e-11    9.14116e-11    9.51507e-12   -0.000624971   -1.20766e-11
      DRIFT_104          DRIFT        1035.02    6.83055e-09   -5.28764e-11    1.01228e-10    9.51507e-12   -0.000624971   -1.20766e-11
    YO9_DH15_E1           MULT        1035.02    6.83055e-09   -5.28764e-11    1.01228e-10    9.51507e-12   -0.000624971   -1.20766e-11
       YO9_DH15          SBEND        1044.46    6.32409e-09   -5.44022e-11    1.91057e-10    9.51507e-12   -0.000624971   -1.20766e-11
    YO9_DH15_E2           MULT        1044.46    6.32409e-09   -5.44022e-11    1.91057e-10    9.51507e-12   -0.000624971   -1.20766e-11
      DRIFT_103          DRIFT        1046.05    6.23739e-09   -5.44022e-11    2.06221e-10    9.51507e-12   -0.000624971   -1.20766e-11
       YO9_TV15         KICKER        1046.05    6.23739e-09   -5.44022e-11    2.06221e-10    9.51507e-12   -0.000624971   -1.20766e-11
      DRIFT_105          DRIFT         1046.6    6.20772e-09   -5.44022e-11    2.11409e-10    9.51507e-12   -0.000624971   -1.20766e-11
       YO9_QD15           QUAD        1047.71    6.45568e-09    5.04841e-10    2.11435e-10   -9.46882e-12   -0.000624971   -1.20766e-11
       DRIFT_20          DRIFT        1047.84    6.52184e-09    5.04841e-10    2.10194e-10   -9.46882e-12   -0.000624971   -1.20766e-11
      YO9_SXD15           SEXT        1048.59    6.90047e-09    5.04841e-10    2.03092e-10   -9.46882e-12   -0.000624971   -1.20766e-11
       DRIFT_19          DRIFT        1048.81    7.01468e-09    5.04841e-10     2.0095e-10   -9.46882e-12   -0.000624971   -1.20766e-11
       YO9_BV15          DRIFT        1048.81    7.01468e-09    5.04841e-10     2.0095e-10   -9.46882e-12   -0.000624971   -1.20766e-11
      DRIFT_106          DRIFT        1049.84    7.53551e-09    5.04841e-10    1.91181e-10   -9.46882e-12   -0.000624971   -1.20766e-11
    YO9_DH14_E1           MULT        1049.84    7.53551e-09    5.04841e-10    1.91181e-10   -9.46882e-12   -0.000624971   -1.20766e-11
       YO9_DH14          SBEND        1059.29    1.22924e-08    5.02779e-10     1.0179e-10   -9.46882e-12   -0.000624971   -1.20766e-11
    YO9_DH14_E2           MULT        1059.29    1.22924e-08    5.02779e-10     1.0179e-10   -9.46882e-12   -0.000624971   -1.20766e-11
      DRIFT_100          DRIFT        1060.88    1.30937e-08    5.02779e-10     8.6699e-11   -9.46882e-12   -0.000624971   -1.20766e-11
       YO9_TH14         KICKER        1060.88    1.30937e-08    5.02779e-10     8.6699e-11   -9.46882e-12   -0.000624971   -1.20766e-11
      YO9_QGT14           MULT        1060.88    1.30937e-08    5.02779e-10     8.6699e-11   -9.46882e-12   -0.000624971   -1.20766e-11
       DRIFT_21          DRIFT        1061.42    1.33678e-08    5.02779e-10    8.15362e-11   -9.46882e-12   -0.000624971   -1.20766e-11
       YO9_QF14           QUAD        1062.53    1.32806e-08   -6.58677e-10    7.48012e-11   -2.76309e-12   -0.000624971   -1.20766e-11
       DRIFT_20          DRIFT        1062.67    1.31943e-08   -6.58677e-10    7.44391e-11   -2.76309e-12   -0.000624971   -1.20766e-11
      YO9_SXF14           SEXT        1063.42    1.27003e-08   -6.58677e-10    7.23668e-11   -2.76309e-12   -0.000624971   -1.20766e-11
       DRIFT_19          DRIFT        1063.64    1.25513e-08   -6.58677e-10    7.17417e-11   -2.76309e-12   -0.000624971   -1.20766e-11
       YO9_BH14          DRIFT        1063.64    1.25513e-08   -6.58677e-10    7.17417e-11   -2.76309e-12   -0.000624971   -1.20766e-11
      DRIFT_107          DRIFT        1064.67    1.18717e-08   -6.58677e-10    6.88911e-11   -2.76309e-12   -0.000624971   -1.20766e-11
    YO9_DH13_E1           MULT        1064.67    1.18717e-08   -6.58677e-10    6.88911e-11   -2.76309e-12   -0.000624971   -1.20766e-11
       YO9_DH13          SBEND        1074.11    5.64376e-09   -6.60553e-10    4.28057e-11   -2.76309e-12   -0.000624972   -1.20766e-11
    YO9_DH13_E2           MULT        1074.11    5.64376e-09   -6.60553e-10    4.28057e-11   -2.76309e-12   -0.000624972   -1.20766e-11
      DRIFT_100          DRIFT        1075.71    4.59103e-09   -6.60553e-10    3.84021e-11   -2.76309e-12   -0.000624972   -1.20766e-11
       YO9_TV13         KICKER        1075.71    4.59103e-09   -6.60553e-10    3.84021e-11   -2.76309e-12   -0.000624972   -1.20766e-11
       DRIFT_21          DRIFT        1076.25    4.23086e-09   -6.60553e-10    3.68956e-11   -2.76309e-12   -0.000624972   -1.20766e-11
       YO9_QD13           QUAD        1077.36    3.69634e-09    -3.1047e-10    3.20703e-11   -5.85937e-12   -0.000624972   -1.20766e-11
