           NAME           TYPE              S          BETA1          ALFA1            MU1          BETA2          ALFA2            MU2           ETAX          ETAXP           ETAY          ETAYP
       DRIFT_19          DRIFT        557.429        47.9344         4.0324        4.07496        6.11904      -0.996478         3.9896      -0.238915      0.0191985    -7.8415e-06    1.16808e-07
        YI7_BH5          DRIFT        557.429        47.9344         4.0324        4.07496        6.11904      -0.996478         3.9896      -0.238915      0.0191985    -7.8415e-06    1.16808e-07
       DRIFT_18          DRIFT        561.797        19.5801        2.45976        4.09773        21.0359       -2.41896        4.05249      -0.155066      0.0191985   -7.33135e-06    1.16808e-07
        YI7_TV4         KICKER        561.797        19.5801        2.45976        4.09773        21.0359       -2.41896        4.05249      -0.155066      0.0191985   -7.33135e-06    1.16808e-07
       DRIFT_17          DRIFT        562.341        17.0092        2.26378        4.10248        23.7655       -2.59623        4.05636      -0.144617      0.0191985   -7.26778e-06    1.16808e-07
        YI7_QD4           QUAD        564.153        13.8482      -0.353983        4.12224        26.1869        1.39147        4.06738      -0.129577    -0.00219883   -6.03901e-06     1.2066e-06
       DRIFT_16          DRIFT        564.283        13.9416      -0.364553        4.12373        25.8268        1.37688        4.06818      -0.129863    -0.00219883   -5.88206e-06     1.2066e-06
        YI7_TQ4           QUAD        565.033        14.3659      -0.198926        4.13215        24.1143       0.915376        4.07297      -0.130743    -0.00014765   -5.01006e-06    1.12104e-06
       DRIFT_15          DRIFT        565.259        14.4596      -0.215298        4.13465         23.704       0.898133        4.07448      -0.130777    -0.00014765   -4.75644e-06    1.12104e-06
         YI7_B4          DRIFT        565.259        14.4596      -0.215298        4.13465         23.704       0.898133        4.07448      -0.130777    -0.00014765   -4.75644e-06    1.12104e-06
       DRIFT_14          DRIFT        571.814        20.3906      -0.689597        4.19698        15.2049        0.39858        4.13058      -0.131745    -0.00014765    2.59123e-06    1.12104e-06
       YI7_B3.1          DRIFT        571.814        20.3906      -0.689597        4.19698        15.2049        0.39858        4.13058      -0.131745    -0.00014765    2.59123e-06    1.12104e-06
       DRIFT_65          DRIFT        579.908        36.2952       -1.27533        4.24506        13.7459      -0.218336        4.22516       -0.13294    -0.00014765    1.16651e-05    1.12104e-06
      YI7_CH3.2          DRIFT        580.441        37.6763       -1.31393        4.24736        14.0005       -0.25899        4.23128      -0.133018    -0.00014765    1.22631e-05    1.12104e-06
       DRIFT_66          DRIFT         580.93        38.9785       -1.34931        4.24939         14.272      -0.296256        4.23678      -0.133091    -0.00014765    1.28112e-05    1.12104e-06
        YI7_CV3          DRIFT        581.464        40.4385       -1.38791        4.25153        14.6098       -0.33691        4.24266      -0.133169    -0.00014765    1.34092e-05    1.12104e-06
       DRIFT_67          DRIFT        587.103        58.3935       -1.79599        4.27004        20.8335      -0.766719        4.29505      -0.134002    -0.00014765     1.9731e-05    1.12104e-06
      YI7_CH3.1          DRIFT        587.636          60.33       -1.83459        4.27147        21.6731      -0.807373        4.29904      -0.134081    -0.00014765     2.0329e-05    1.12104e-06
       DRIFT_68          DRIFT        596.884        100.449       -2.50378        4.29042        43.1234       -1.51219        4.34795      -0.135446    -0.00014765    3.06958e-05    1.12104e-06
         YI7_C3          DRIFT        597.417        103.141       -2.54237        4.29126        44.7583       -1.55285        4.34989      -0.135525    -0.00014765    3.12938e-05    1.12104e-06
       DRIFT_69          DRIFT        599.457        113.811       -2.68995        4.29425        51.4088       -1.70828        4.35665      -0.135826    -0.00014765    3.35799e-05    1.12104e-06
      YI7_KFBH3         KICKER        599.457        113.811       -2.68995        4.29425        51.4088       -1.70828        4.35665      -0.135826    -0.00014765    3.35799e-05    1.12104e-06
       DRIFT_70          DRIFT        601.558        125.438       -2.84204        4.29705        58.9263       -1.86847        4.36273      -0.136136    -0.00014765    3.59361e-05    1.12104e-06
         YI7_B3          DRIFT        601.558        125.438       -2.84204        4.29705        58.9263       -1.86847        4.36273      -0.136136    -0.00014765    3.59361e-05    1.12104e-06
       DRIFT_10          DRIFT         602.03        128.134       -2.87616        4.29764         60.705        -1.9044        4.36399      -0.136206    -0.00014765    3.64646e-05    1.12104e-06
        YI7_TH3         KICKER         602.03        128.134       -2.87616        4.29764         60.705        -1.9044        4.36399      -0.136206    -0.00014765    3.64646e-05    1.12104e-06
        DRIFT_9          DRIFT        602.628          131.6       -2.91943        4.29838        63.0098       -1.94997        4.36553      -0.136294    -0.00014765    3.71349e-05    1.12104e-06
        YI7_QF3           QUAD        604.728        112.416        11.2904        4.30101        89.8069       -11.8378        4.37016      -0.120156      0.0151976    4.42532e-05    5.79523e-06
        DRIFT_8          DRIFT        605.218         101.63        10.7307        4.30174         101.78       -12.6075        4.37097      -0.112712      0.0151976    4.70916e-05    5.79523e-06
        DRIFT_7          DRIFT        606.589        74.3556        9.16388        4.30425        139.302        -14.762         4.3728      -0.091877      0.0151976    5.50366e-05    5.79523e-06
        YI7_QD2           QUAD        609.981        56.4145       -2.80393         4.3135        145.855        13.2552         4.3762      -0.065325     0.00127593    5.61905e-05   -5.15101e-06
        DRIFT_6          DRIFT        610.475        59.2243       -2.88156        4.31486        133.049        12.6565        4.37677     -0.0646944     0.00127593    5.36448e-05   -5.15101e-06
        YI7_TV2         KICKER        610.475        59.2243       -2.88156        4.31486        133.049        12.6565        4.37677     -0.0646944     0.00127593    5.36448e-05   -5.15101e-06
        DRIFT_5          DRIFT        611.657        66.2585       -3.06731        4.31786        104.812         11.224        4.37836     -0.0631857     0.00127593    4.75542e-05   -5.15101e-06
        YI7_QF1           QUAD        613.097        67.2056        2.43568        4.32123        85.3652        2.80818        4.38083     -0.0576904     0.00628121    4.28252e-05   -1.48148e-06
        DRIFT_4          DRIFT        613.434        65.5759        2.40092        4.32204        83.4846        2.77311        4.38147      -0.055574     0.00628121    4.23261e-05   -1.48148e-06
         YI7_B1          DRIFT        613.434        65.5759        2.40092        4.32204        83.4846        2.77311        4.38147      -0.055574     0.00628121    4.23261e-05   -1.48148e-06
       DRIFT_71          DRIFT        614.362          61.21        2.30523        4.32437        78.4289        2.67654        4.38329     -0.0497468     0.00628121    4.09517e-05   -1.48148e-06
     YI7_DH0_E1           MULT        614.362          61.21        2.30523        4.32437        78.4289        2.67654        4.38329     -0.0497468     0.00628121    4.09517e-05   -1.48148e-06
        YI7_DH0          SBEND        617.951        45.9905        1.93537        4.33514        60.5577        2.30296        4.39159     -0.0367824    0.000943384    3.56348e-05   -1.48148e-06
     YI7_DH0_E2           MULT        617.951        45.9905        1.93537        4.33514        60.5577        2.30296        4.39159     -0.0367824    0.000943384    3.56348e-05   -1.48148e-06
       DRIFT_72          DRIFT        624.958        23.9348        1.21234        4.36901        33.3951        1.57359        4.41649     -0.0301722    0.000943384    2.52543e-05   -1.48148e-06
         XDRIFT          DRIFT        627.958        17.5894       0.902781        4.39237        24.8904        1.26131        4.43308     -0.0273421    0.000943384    2.08099e-05   -1.48148e-06
          XDIPB          DRIFT        630.958        13.1014       0.593217        4.42403        18.2594       0.949035        4.45555     -0.0245119    0.000943384    1.63655e-05   -1.48148e-06
         XDRIFT          DRIFT        633.958        10.4708       0.283653        4.46525         13.502       0.636757        4.48614     -0.0216818    0.000943384     1.1921e-05   -1.48148e-06
          XDIPA          DRIFT        636.957        9.69753     -0.0258684        4.51336        10.6186       0.324522        4.52644      -0.018852    0.000943384    7.47725e-06   -1.48148e-06
       XDRIFT#1          DRIFT        638.457        10.0073       -0.18065        4.53769        9.87921       0.168384        4.54984     -0.0174369    0.000943384    5.25505e-06   -1.48148e-06
  MIDPOINT_08IR          DRIFT        638.457        10.0073       -0.18065        4.53769        9.87921       0.168384        4.54984     -0.0174369    0.000943384    5.25505e-06   -1.48148e-06
       XDRIFT#2          DRIFT        639.957        10.7814      -0.335432        4.56075        9.60827      0.0122446        4.57444     -0.0160219    0.000943384    3.03284e-06   -1.48148e-06
          XDIPA          DRIFT        642.957        13.7222      -0.644953        4.60041        10.4714       -0.29999        4.62277     -0.0131921    0.000943384   -1.41095e-06   -1.48148e-06
         XDRIFT          DRIFT        645.957        18.5206      -0.954517        4.63054        13.2082      -0.612268        4.66383      -0.010362    0.000943384   -5.85535e-06   -1.48148e-06
          XDIPB          DRIFT        648.957        25.1764       -1.26408        4.65272        17.8186      -0.924545        4.69515     -0.0075318    0.000943384   -1.02998e-05   -1.48148e-06
         XDRIFT          DRIFT        651.957        33.6896       -1.57365        4.66914        24.3027       -1.23682        4.71817    -0.00470165    0.000943384   -1.47442e-05   -1.48148e-06
       DRIFT_75          DRIFT        658.964        60.8085       -2.29667        4.69388        46.7459       -1.96619         4.7515     0.00190853    0.000943384   -2.51247e-05   -1.48148e-06
     YO8_DH0_E1           MULT        658.964        60.8085       -2.29667        4.69388        46.7459       -1.96619         4.7515     0.00190853    0.000943384   -2.51247e-05   -1.48148e-06
        YO8_DH0          SBEND        662.553        78.6209       -2.66639        4.70215        62.1998       -2.33977        4.76211      0.0148735     0.00628149   -3.04416e-05   -1.48148e-06
     YO8_DH0_E2           MULT        662.553        78.6209       -2.66639        4.70215        62.1998       -2.33977        4.76211      0.0148735     0.00628149   -3.04416e-05   -1.48148e-06
        DRIFT_3          DRIFT        663.481        83.6569       -2.76208        4.70397        66.6306       -2.43634         4.7644      0.0207008     0.00628149    -3.1816e-05   -1.48148e-06
         YO8_B1          DRIFT        663.481        83.6569       -2.76208        4.70397        66.6306       -2.43634         4.7644      0.0207008     0.00628149    -3.1816e-05   -1.48148e-06
        DRIFT_4          DRIFT        663.818          85.53       -2.79684         4.7046        68.2843       -2.47141        4.76519      0.0228174     0.00628149   -3.23152e-05   -1.48148e-06
        YO8_QD1           QUAD        665.258        104.531       -10.8948        4.70707        67.6078        2.92324         4.7685      0.0333447     0.00847807   -3.25884e-05    1.10557e-06
        DRIFT_5          DRIFT         666.44        131.897       -12.2488        4.70867        60.8922         2.7563        4.77144      0.0433694     0.00847807   -3.12811e-05    1.10557e-06
        YO8_TH2         KICKER         666.44        131.897       -12.2488        4.70867        60.8922         2.7563        4.77144      0.0433694     0.00847807   -3.12811e-05    1.10557e-06
        DRIFT_6          DRIFT        666.934        144.283       -12.8147        4.70924        58.2023        2.68652        4.77276      0.0475593     0.00847807   -3.07348e-05    1.10557e-06
        YO8_QF2           QUAD        670.326        133.646        15.2409        4.71273        79.7221       -10.3488        4.78157      0.0586782    -0.00228008   -3.70962e-05   -5.05763e-06
        DRIFT_7          DRIFT        671.697        95.1375        12.8478        4.71466        110.646       -12.2077         4.7839      0.0555523    -0.00228008   -4.40299e-05   -5.05763e-06
        DRIFT_8          DRIFT        672.187        82.9711        11.9929        4.71554         122.93       -12.8718        4.78456      0.0544356    -0.00228008    -4.6507e-05   -5.05763e-06
        YO8_QD3           QUAD        674.287        54.6044        2.61535        4.72071        145.792        2.90691        4.78696      0.0563686     0.00415867   -5.10202e-05    8.49963e-07
        DRIFT_9          DRIFT        674.885         51.528         2.5295        4.72251        142.339        2.86815        4.78762      0.0588554     0.00415867   -5.05119e-05    8.49963e-07
        YO8_TV3         KICKER        674.885         51.528         2.5295        4.72251        142.339        2.86815        4.78762      0.0588554     0.00415867   -5.05119e-05    8.49963e-07
       DRIFT_10          DRIFT        675.356         49.175        2.46181          4.724        139.649         2.8376        4.78815      0.0608159     0.00415867   -5.01112e-05    8.49963e-07
         YO8_B3          DRIFT        675.356         49.175        2.46181          4.724        139.649         2.8376        4.78815      0.0608159     0.00415867   -5.01112e-05    8.49963e-07
       DRIFT_76          DRIFT         677.25        40.3674        2.18996        4.73076        129.136        2.71487         4.7904      0.0686899     0.00415867   -4.85019e-05    8.49963e-07
      YO8_KFBH3         KICKER         677.25        40.3674        2.18996        4.73076        129.136        2.71487         4.7904      0.0686899     0.00415867   -4.85019e-05    8.49963e-07
       DRIFT_77          DRIFT        705.101        29.7549       -1.80892        5.08222        28.1906       0.909558        4.86676       0.184515     0.00415867   -2.48294e-05    8.49963e-07
       YO8_B3.1          DRIFT        705.101        29.7549       -1.80892        5.08222        28.1906       0.909558        4.86676       0.184515     0.00415867   -2.48294e-05    8.49963e-07
       DRIFT_14          DRIFT        711.656        59.6357       -2.74999        5.10708         19.052       0.484708        4.91239       0.211772     0.00415867   -1.92585e-05    8.49963e-07
         YO8_B4          DRIFT        711.656        59.6357       -2.74999        5.10708         19.052       0.484708        4.91239       0.211772     0.00415867   -1.92585e-05    8.49963e-07
       DRIFT_15          DRIFT        711.882        60.8874       -2.78247        5.10768         18.836       0.470043        4.91429       0.212713     0.00415867   -1.90662e-05    8.49963e-07
        YO8_TQ4           QUAD        712.632        65.6951       -3.64625        5.10957        18.0087       0.629838        4.92077       0.216758     0.00663645   -1.83472e-05    1.06613e-06
       DRIFT_16          DRIFT        712.762        66.6473       -3.67455        5.10988        17.8462        0.61975        4.92192       0.217621     0.00663645   -1.82085e-05    1.06613e-06
        YO8_QF4           QUAD        714.574        60.6777        6.64479         5.1142        21.1077       -2.59024        4.93753       0.198317     -0.0274279   -1.88829e-05   -1.82839e-06
       DRIFT_17          DRIFT        715.118         53.665        6.23976        5.11572        24.0355       -2.78903        4.94138       0.183388     -0.0274279    -1.9878e-05   -1.82839e-06
        YO8_TH4         KICKER        715.118         53.665        6.23976        5.11572        24.0355       -2.78903        4.94138       0.183388     -0.0274279    -1.9878e-05   -1.82839e-06
       DRIFT_18          DRIFT        719.486        13.3555        2.98972         5.1418        55.3644        -4.3842        4.96048      0.0635978     -0.0274279   -2.78634e-05   -1.82839e-06
        YO8_BV5          DRIFT        719.486        13.3555        2.98972         5.1418        55.3644        -4.3842        4.96048      0.0635978     -0.0274279   -2.78634e-05   -1.82839e-06
       DRIFT_19          DRIFT        719.712        12.0408        2.82137        5.14464        57.3667       -4.46683        4.96112      0.0573929     -0.0274279    -2.8277e-05   -1.82839e-06
        YO8_TQ5           QUAD        720.462        8.38342        2.08207        5.15656        63.2519       -3.33668         4.9631      0.0372414     -0.0263837   -2.94105e-05   -1.19008e-06
       DRIFT_20          DRIFT        720.593        7.84864        1.99868        5.15914        64.1298       -3.36182        4.96342      0.0337838     -0.0263837   -2.95665e-05   -1.19008e-06
        YO8_QD5           QUAD        721.703        4.77821       0.866626        5.18868        64.5948        2.95814        4.96612     0.00581254     -0.0244691   -2.92769e-05    1.70704e-06
       DRIFT_21          DRIFT        722.248         3.9421       0.666812        5.20872        61.4138        2.87583         4.9675    -0.00752922     -0.0244691   -2.83462e-05    1.70704e-06
        YO8_TV5         KICKER        722.248         3.9421       0.666812        5.20872        61.4138        2.87583         4.9675    -0.00752922     -0.0244691   -2.83462e-05    1.70704e-06
       DRIFT_78          DRIFT        724.211         2.7363     -0.0524926        5.31067        50.7059        2.57954         4.9731     -0.0555577     -0.0244691   -2.49956e-05    1.70704e-06
     YO8_DH5_E1           MULT        724.211         2.7363     -0.0524926        5.31067        50.7059        2.57954         4.9731     -0.0555577     -0.0244691   -2.49956e-05    1.70704e-06
        YO8_DH5          SBEND        732.909        31.3611       -3.23689         5.5047        17.2511        1.26651        5.02061      -0.112356      0.0114111   -1.01471e-05    1.70704e-06
     YO8_DH5_E2           MULT        732.909        31.3611       -3.23689         5.5047        17.2511        1.26651        5.02061      -0.112356      0.0114111   -1.01471e-05    1.70704e-06
       DRIFT_79          DRIFT         734.31        41.1477       -3.74955        5.51091        13.9991        1.05506        5.03497     -0.0963711      0.0114111   -7.75591e-06    1.70704e-06
        YO8_BH6          DRIFT         734.31        41.1477       -3.74955        5.51091        13.9991        1.05506        5.03497     -0.0963711      0.0114111   -7.75591e-06    1.70704e-06
       DRIFT_19          DRIFT        734.536        42.8629       -3.83234        5.51176        13.5294        1.02091        5.03759     -0.0937896      0.0114111   -7.36973e-06    1.70704e-06
        YO8_TQ6           QUAD        735.286        47.7725       -2.66466        5.51439        12.3673       0.540226        5.04686       -0.08421      0.0140865   -6.16774e-06    1.50432e-06
       DRIFT_20          DRIFT        735.417        48.4738       -2.68688        5.51483        12.2275       0.526537        5.04855      -0.082364      0.0140865   -5.97059e-06    1.50432e-06
        YO8_QF6           QUAD        736.527        49.1553        2.09531        5.51838        12.4786      -0.760902        5.06314     -0.0625883      0.0212231   -4.59677e-06    9.93354e-07
       DRIFT_21          DRIFT        737.073        46.9029        2.03552        5.52019         13.346      -0.829895        5.06986     -0.0510164      0.0212231   -4.05515e-06    9.93354e-07
        YO8_TH6         KICKER        737.073        46.9029        2.03552        5.52019         13.346      -0.829895        5.06986     -0.0510164      0.0212231   -4.05515e-06    9.93354e-07
       YO8_QGT6           MULT        737.073        46.9029        2.03552        5.52019         13.346      -0.829895        5.06986     -0.0510164      0.0212231   -4.05515e-06    9.93354e-07
       DRIFT_80          DRIFT        745.155        21.1633        1.14924        5.56148        35.0259       -1.85256        5.13084       0.120512      0.0212231    3.97321e-06    9.93354e-07
     YO8_DH6_E1           MULT        745.155        21.1633        1.14924        5.56148        35.0259       -1.85256        5.13084       0.120512      0.0212231    3.97321e-06    9.93354e-07
        YO8_DH6          SBEND        748.104        15.3356       0.826561        5.58765        47.0546       -2.22576        5.14241        0.20103      0.0333758    6.90302e-06    9.93354e-07
     YO8_DH6_E2           MULT        748.104        15.3356       0.826561        5.58765        47.0546       -2.22576        5.14241        0.20103      0.0333758    6.90302e-06    9.93354e-07
       DRIFT_81          DRIFT        749.689        12.9918       0.652653        5.60555        54.4256       -2.42625        5.14739       0.253913      0.0333758    8.47695e-06    9.93354e-07
        YO8_TV7         KICKER        749.689        12.9918       0.652653        5.60555        54.4256       -2.42625        5.14739       0.253913      0.0333758    8.47695e-06    9.93354e-07
       DRIFT_26          DRIFT        750.234        12.3126       0.592793        5.61242        57.1097       -2.49526        5.14895       0.272116      0.0333758     9.0187e-06    9.93354e-07
        YO8_QD7           QUAD        751.164        12.2153      -0.485555        5.62465         57.371        2.22145         5.1515       0.314003      0.0573017    9.58827e-06     2.2407e-07
       DRIFT_27          DRIFT         751.46        12.5119      -0.515524        5.62846        56.0639        2.19081        5.15233       0.330978      0.0573017    9.65465e-06     2.2407e-07
         YO8_B7          DRIFT         751.46        12.5119      -0.515524        5.62846        56.0639        2.19081        5.15233       0.330978      0.0573017    9.65465e-06     2.2407e-07
       DRIFT_28          DRIFT        764.569        43.4121       -1.84168        5.72354        16.4025       0.834739        5.22348        1.08214      0.0573017    1.25919e-05     2.2407e-07
         YO8_B8          DRIFT        764.569        43.4121       -1.84168        5.72354        16.4025       0.834739        5.22348        1.08214      0.0573017    1.25919e-05     2.2407e-07
       DRIFT_29          DRIFT        764.865        44.5116       -1.87164        5.72461        15.9172       0.804108         5.2264         1.0991      0.0573017    1.26583e-05     2.2407e-07
        YO8_QF8           QUAD        765.975        44.4674        1.91023        5.72852        15.6968      -0.599342        5.23776        1.11034     -0.0372162     1.3512e-05    1.32616e-06
       DRIFT_21          DRIFT         766.52        42.4154        1.85322        5.73052        16.3761      -0.646556        5.24317        1.09005     -0.0372162     1.4235e-05    1.32616e-06
        YO8_TH8         KICKER         766.52        42.4154        1.85322        5.73052        16.3761      -0.646556        5.24317        1.09005     -0.0372162     1.4235e-05    1.32616e-06
       YO8_QGT8           MULT         766.52        42.4154        1.85322        5.73052        16.3761      -0.646556        5.24317        1.09005     -0.0372162     1.4235e-05    1.32616e-06
       DRIFT_82          DRIFT        768.114        36.7739        1.68661        5.73694        18.6569      -0.784558         5.2577        1.03073     -0.0372162    1.63485e-05    1.32616e-06
     YO8_DH8_E1           MULT        768.114        36.7739        1.68661        5.73694        18.6569      -0.784558         5.2577        1.03073     -0.0372162    1.63485e-05    1.32616e-06
        YO8_DH8          SBEND        777.555        14.2183       0.701388        5.80466        41.1879       -1.60204        5.31301       0.862408     0.00156079    2.88683e-05    1.32616e-06
     YO8_DH8_E2           MULT        777.555        14.2183       0.701388        5.80466        41.1879       -1.60204        5.31301       0.862408     0.00156079    2.88683e-05    1.32617e-06
       DRIFT_83          DRIFT        779.148        12.2492       0.534158        5.82393        46.5142       -1.74004        5.31881       0.864896     0.00156079    3.09818e-05    1.32617e-06
        YO8_TV9         KICKER        779.148        12.2492       0.534158        5.82393        46.5142       -1.74004        5.31881       0.864896     0.00156079    3.09818e-05    1.32617e-06
       DRIFT_21          DRIFT        779.694        11.6979       0.476944        5.83118        48.4375       -1.78725        5.32064       0.865747     0.00156079    3.17049e-05    1.32617e-06
        YO8_QD9           QUAD        780.804        11.7942      -0.566294        5.84647        48.0373        2.13688        5.32425       0.906825      0.0730094    3.17365e-05   -1.26973e-06
       DRIFT_20          DRIFT        780.935        11.9445      -0.580969        5.84823        47.4792         2.1217        5.32468       0.916393      0.0730094    3.15701e-05   -1.26973e-06
       YO8_SXD9           SEXT        781.685         12.879      -0.664952        5.85786        44.3619        2.03479        5.32728        0.97115      0.0730094    3.06178e-05   -1.26979e-06
       DRIFT_19          DRIFT        781.911        13.1856      -0.690285        5.86062        43.4471        2.00858         5.3281       0.987667      0.0730094    3.03305e-05   -1.26979e-06
        YO8_BV9          DRIFT        781.911        13.1856      -0.690285        5.86062        43.4471        2.00858         5.3281       0.987667      0.0730094    3.03305e-05   -1.26979e-06
       DRIFT_84          DRIFT        789.431        29.9001       -1.53237        5.92244        19.7906         1.1372        5.36938         1.5367      0.0730094    2.07816e-05   -1.26979e-06
     YO8_DH9_E1           MULT        789.431        29.9001       -1.53237        5.92244        19.7906         1.1372        5.36938         1.5367      0.0730094    2.07816e-05   -1.26979e-06
        YO8_DH9          SBEND         792.38        39.9081       -1.86066        5.93605        14.0905       0.795434        5.39764        1.76985      0.0850872    1.70364e-05   -1.26979e-06
     YO8_DH9_E2           MULT         792.38        39.9081       -1.86066        5.93605        14.0905       0.795434        5.39764        1.76985      0.0850872    1.70364e-05   -1.26979e-06
       DRIFT_81          DRIFT        793.965        46.0851       -2.03781        5.94193        11.8607       0.611836         5.4172        1.90467      0.0850872    1.50245e-05   -1.26979e-06
       YO8_TH10         KICKER        793.965        46.0851       -2.03781        5.94193        11.8607       0.611836         5.4172        1.90467      0.0850872    1.50245e-05   -1.26979e-06
       DRIFT_21          DRIFT         794.51        48.3406       -2.09878        5.94377        11.2279       0.548656        5.42472        1.95107      0.0850872    1.43322e-05   -1.26979e-06
       YO8_QF10           QUAD         795.62        48.3476        2.09272        5.94736        11.1905      -0.513831        5.44076        1.95112     -0.0849873    1.35934e-05   -7.19895e-08
       DRIFT_20          DRIFT        795.751         47.801        2.07814         5.9478        11.3271      -0.528633        5.44261        1.93998     -0.0849873    1.35839e-05   -7.19895e-08
      YO8_SXF10           SEXT        796.501        44.7463        1.99469        5.95038        12.1836       -0.61335        5.45278        1.87624     -0.0849873      1.353e-05   -7.19654e-08
       DRIFT_19          DRIFT        796.727        43.8495        1.96952        5.95119        12.4669      -0.638904         5.4557        1.85702     -0.0849873    1.35137e-05   -7.19654e-08
       YO8_BH10          DRIFT        796.727        43.8495        1.96952        5.95119        12.4669      -0.638904         5.4557        1.85702     -0.0849873    1.35137e-05   -7.19654e-08
       DRIFT_85          DRIFT        797.759        39.9041        1.85472        5.95512        13.9054      -0.755437        5.46818        1.76934     -0.0849873    1.34394e-05   -7.19654e-08
    YO8_DH10_E1           MULT        797.759        39.9041        1.85472        5.95512        13.9054      -0.755437        5.46818        1.76934     -0.0849873    1.34394e-05   -7.19648e-08
       YO8_DH10          SBEND          807.2        14.7712       0.806135        6.01866        38.2363       -1.82181        5.53532        1.14958     -0.0462926      1.276e-05   -7.19648e-08
    YO8_DH10_E2           MULT          807.2        14.7712       0.806135        6.01866        38.2363       -1.82181        5.53532        1.14958     -0.0462926      1.276e-05   -7.19625e-08
       DRIFT_83          DRIFT        808.793        12.4854       0.628127        6.03738          44.33       -2.00183        5.54148         1.0758     -0.0462926    1.26454e-05   -7.19625e-08
       YO8_TV11         KICKER        808.793        12.4854       0.628127        6.03738          44.33       -2.00183        5.54148         1.0758     -0.0462926    1.26454e-05   -7.19625e-08
       DRIFT_21          DRIFT        809.339        11.8336       0.567226        6.04453        46.5466       -2.06342        5.54339        1.05056     -0.0462926    1.26061e-05   -7.19625e-08
       YO8_QD11           QUAD        810.449        11.8407      -0.573828        6.05972        46.5147        2.09117        5.54713        1.05067      0.0465024    1.19096e-05   -1.17262e-06
       DRIFT_20          DRIFT         810.58        11.9931       -0.58854        6.06147        45.9686        2.07603        5.54758        1.05677      0.0465024     1.1756e-05   -1.17262e-06
      YO8_SXD11           SEXT         811.33         12.939      -0.672738        6.07106        42.9195         1.9894        5.55027        1.09164      0.0465024    1.08765e-05   -1.17264e-06
       DRIFT_19          DRIFT        811.556        13.2491      -0.698135        6.07381        42.0253        1.96327        5.55111        1.10216      0.0465024    1.06112e-05   -1.17264e-06
       YO8_BV11          DRIFT        811.556        13.2491      -0.698135        6.07381        42.0253        1.96327        5.55111        1.10216      0.0465024    1.06112e-05   -1.17264e-06
       DRIFT_86          DRIFT        812.588        14.8091      -0.813954        6.08554        38.0974         1.8441        5.55522        1.15014      0.0465024    9.40144e-06   -1.17264e-06
    YO8_DH11_E1           MULT        812.588        14.8091      -0.813954        6.08554        38.0974         1.8441        5.55522        1.15014      0.0465024    9.40144e-06   -1.17264e-06
       YO8_DH11          SBEND        822.028        40.1402       -1.86788        6.14881        13.5735        0.75359        5.62335        1.77188      0.0851968   -1.66899e-06   -1.17264e-06
    YO8_DH11_E2           MULT        822.028        40.1402       -1.86788        6.14881        13.5735        0.75359        5.62335        1.77188      0.0851968   -1.66899e-06   -1.17264e-06
       DRIFT_83          DRIFT        823.622         46.378       -2.04611        6.15469        11.4649       0.569498        5.64374        1.90766      0.0851968   -3.53782e-06   -1.17264e-06
       YO8_TH12         KICKER        823.622         46.378       -2.04611        6.15469        11.4649       0.569498        5.64374        1.90766      0.0851968   -3.53782e-06   -1.17264e-06
       DRIFT_21          DRIFT        824.167        48.6425       -2.10709        6.15651        10.8782       0.506516        5.65152        1.95411      0.0851968    -4.1772e-06   -1.17264e-06
       YO8_QF12           QUAD        825.277        48.6387        2.11039        6.16009        10.9053      -0.531679        5.66803        1.95414     -0.0851422   -5.70182e-06   -1.59638e-06
       DRIFT_20          DRIFT        825.408        48.0875         2.0957        6.16052        11.0466      -0.547093        5.66993        1.94299     -0.0851422   -5.91103e-06   -1.59638e-06
      YO8_SXF12           SEXT        826.158         45.007         2.0116        6.16308        11.9334      -0.635309        5.68033        1.87913     -0.0851422   -7.10831e-06   -1.59639e-06
       DRIFT_19          DRIFT        826.384        44.1026        1.98624        6.16389        12.2269      -0.661918        5.68331        1.85987     -0.0851422   -7.46945e-06   -1.59639e-06
       YO8_BH12          DRIFT        826.384        44.1026        1.98624        6.16389        12.2269      -0.661918        5.68331        1.85987     -0.0851422   -7.46945e-06   -1.59639e-06
       DRIFT_87          DRIFT        827.416        40.1236        1.87056         6.1678        13.7179      -0.783265          5.696        1.77203     -0.0851422    -9.1164e-06   -1.59639e-06
    YO8_DH12_E1           MULT        827.416        40.1236        1.87056         6.1678        13.7179      -0.783265          5.696        1.77203     -0.0851422    -9.1164e-06   -1.59639e-06
       YO8_DH12          SBEND        836.857        14.7684       0.813832        6.23117          38.99       -1.89368        5.76293         1.1508     -0.0464478   -2.41873e-05   -1.59639e-06
    YO8_DH12_E2           MULT        836.857        14.7684       0.813832        6.23117          38.99       -1.89368        5.76293         1.1508     -0.0464478   -2.41873e-05    -1.5964e-06
       DRIFT_83          DRIFT        838.451        12.4603       0.634446        6.24991        45.3247       -2.08113        5.76896        1.07678     -0.0464478   -2.67315e-05    -1.5964e-06
       YO8_TV13         KICKER        838.451        12.4603       0.634446        6.24991        45.3247       -2.08113        5.76896        1.07678     -0.0464478   -2.67315e-05    -1.5964e-06
       DRIFT_21          DRIFT        838.996        11.8019       0.573073        6.25707        47.6291       -2.14526        5.77083        1.05145     -0.0464478   -2.76019e-05    -1.5964e-06
