           NAME           TYPE              S           X            PX              Y             PY              Z             Pt    
       DRIFT_16          DRIFT        564.283   -7.89202e-11   -5.16773e-10    -3.5173e-11    7.44809e-12   -0.000624971              0
        YI7_TQ4           QUAD        565.033   -4.65274e-10    -5.1249e-10   -2.97836e-11    6.93784e-12   -0.000624971              0
       DRIFT_15          DRIFT        565.259   -5.81219e-10    -5.1249e-10   -2.82139e-11    6.93784e-12   -0.000624971              0
         YI7_B4          DRIFT        565.259   -5.81219e-10    -5.1249e-10   -2.82139e-11    6.93784e-12   -0.000624971              0
       DRIFT_14          DRIFT        571.814   -3.94027e-09    -5.1249e-10    1.72592e-11    6.93784e-12   -0.000624971              0
       YI7_B3.1          DRIFT        571.814   -3.94027e-09    -5.1249e-10    1.72592e-11    6.93784e-12   -0.000624971              0
       DRIFT_65          DRIFT        579.908   -8.08848e-09    -5.1249e-10    7.34156e-11    6.93784e-12   -0.000624971              0
      YI7_CH3.2          DRIFT        580.441   -8.36184e-09    -5.1249e-10    7.71163e-11    6.93784e-12   -0.000624971              0
       DRIFT_66          DRIFT         580.93   -8.61242e-09    -5.1249e-10    8.05085e-11    6.93784e-12   -0.000624971              0
        YI7_CV3          DRIFT        581.464   -8.88579e-09    -5.1249e-10    8.42092e-11    6.93784e-12   -0.000624971              0
       DRIFT_67          DRIFT        587.103   -1.17759e-08    -5.1249e-10    1.23334e-10    6.93784e-12   -0.000624971              0
      YI7_CH3.1          DRIFT        587.636   -1.20492e-08    -5.1249e-10    1.27034e-10    6.93784e-12   -0.000624971              0
       DRIFT_68          DRIFT        596.884   -1.67885e-08    -5.1249e-10    1.91192e-10    6.93784e-12   -0.000624971              0
         YI7_C3          DRIFT        597.417   -1.70619e-08    -5.1249e-10    1.94893e-10    6.93784e-12   -0.000624971              0
       DRIFT_69          DRIFT        599.457    -1.8107e-08    -5.1249e-10    2.09042e-10    6.93784e-12   -0.000624971              0
      YI7_KFBH3         KICKER        599.457    -1.8107e-08    -5.1249e-10    2.09042e-10    6.93784e-12   -0.000624971              0
       DRIFT_70          DRIFT        601.558   -1.91842e-08    -5.1249e-10    2.23623e-10    6.93784e-12   -0.000624971              0
         YI7_B3          DRIFT        601.558   -1.91842e-08    -5.1249e-10    2.23623e-10    6.93784e-12   -0.000624971              0
       DRIFT_10          DRIFT         602.03   -1.94258e-08    -5.1249e-10    2.26894e-10    6.93784e-12   -0.000624971              0
        YI7_TH3         KICKER         602.03   -1.94258e-08    -5.1249e-10    2.26894e-10    6.93784e-12   -0.000624971              0
        DRIFT_9          DRIFT        602.628   -1.97322e-08    -5.1249e-10    2.31043e-10    6.93784e-12   -0.000624971              0
        YI7_QF3           QUAD        604.728   -1.83855e-08    1.76836e-09     2.7525e-10    3.60147e-11   -0.000624971              0
        DRIFT_8          DRIFT        605.218   -1.75194e-08    1.76836e-09    2.92889e-10    3.60147e-11   -0.000624971              0
        DRIFT_7          DRIFT        606.589    -1.5095e-08    1.76836e-09    3.42264e-10    3.60147e-11   -0.000624971              0
        YI7_QD2           QUAD        609.981   -1.34722e-08   -7.61521e-10    3.49364e-10   -3.20509e-11   -0.000624971              0
        DRIFT_6          DRIFT        610.475   -1.38486e-08   -7.61521e-10    3.33524e-10   -3.20509e-11   -0.000624971              0
        YI7_TV2         KICKER        610.475   -1.38486e-08   -7.61521e-10    3.33524e-10   -3.20509e-11   -0.000624971              0
        DRIFT_5          DRIFT        611.657    -1.4749e-08   -7.61521e-10    2.95626e-10   -3.20509e-11   -0.000624971              0
        YI7_QF1           QUAD        613.097   -1.49619e-08    4.68759e-10    2.66186e-10   -9.24052e-12   -0.000624971              0
        DRIFT_4          DRIFT        613.434   -1.48039e-08    4.68759e-10    2.63072e-10   -9.24052e-12   -0.000624971              0
         YI7_B1          DRIFT        613.434   -1.48039e-08    4.68759e-10    2.63072e-10   -9.24052e-12   -0.000624971              0
       DRIFT_71          DRIFT        614.362   -1.43691e-08    4.68759e-10      2.545e-10   -9.24052e-12   -0.000624971              0
     YI7_DH0_E1           MULT        614.362   -1.43691e-08    4.68759e-10      2.545e-10   -9.24052e-12   -0.000624971              0
        YI7_DH0          SBEND        617.951   -1.26865e-08    4.68866e-10    2.21336e-10   -9.24052e-12   -0.000624971              0
     YI7_DH0_E2           MULT        617.951   -1.26865e-08    4.68866e-10    2.21336e-10   -9.24052e-12   -0.000624971              0
       DRIFT_72          DRIFT        624.958   -9.40125e-09    4.68866e-10    1.56588e-10   -9.24052e-12   -0.000624971              0
         XDRIFT          DRIFT        627.958   -7.99465e-09    4.68866e-10    1.28867e-10   -9.24052e-12   -0.000624971              0
          XDIPB          DRIFT        630.958   -6.58805e-09    4.68866e-10    1.01145e-10   -9.24052e-12   -0.000624971              0
         XDRIFT          DRIFT        633.958   -5.18145e-09    4.68866e-10    7.34236e-11   -9.24052e-12   -0.000624971              0
          XDIPA          DRIFT        636.957   -3.77505e-09    4.68866e-10    4.57058e-11   -9.24052e-12   -0.000624971              0
       XDRIFT#1          DRIFT        638.457   -3.07175e-09    4.68866e-10     3.1845e-11   -9.24052e-12   -0.000624971              0
  MIDPOINT_08IR          DRIFT        638.457   -3.07175e-09    4.68866e-10     3.1845e-11   -9.24052e-12   -0.000624971              0
       XDRIFT#2          DRIFT        639.957   -2.36845e-09    4.68866e-10    1.79843e-11   -9.24052e-12   -0.000624971              0
          XDIPA          DRIFT        642.957   -9.62046e-10    4.68866e-10   -9.73347e-12   -9.24052e-12   -0.000624971              0
         XDRIFT          DRIFT        645.957    4.44553e-10    4.68866e-10    -3.7455e-11   -9.24052e-12   -0.000624971              0
          XDIPB          DRIFT        648.957    1.85115e-09    4.68866e-10   -6.51766e-11   -9.24052e-12   -0.000624971              0
         XDRIFT          DRIFT        651.957    3.25775e-09    4.68866e-10   -9.28982e-11   -9.24052e-12   -0.000624971              0
       DRIFT_75          DRIFT        658.964    6.54304e-09    4.68866e-10   -1.57646e-10   -9.24052e-12   -0.000624971              0
     YO8_DH0_E1           MULT        658.964    6.54304e-09    4.68866e-10   -1.57646e-10   -9.24052e-12   -0.000624971              0
        YO8_DH0          SBEND        662.553     8.2257e-09    4.68808e-10   -1.90809e-10   -9.24052e-12   -0.000624971              0
     YO8_DH0_E2           MULT        662.553     8.2257e-09    4.68808e-10   -1.90809e-10   -9.24052e-12   -0.000624971              0
        DRIFT_3          DRIFT        663.481    8.66061e-09    4.68808e-10   -1.99382e-10   -9.24052e-12   -0.000624971              0
         YO8_B1          DRIFT        663.481    8.66061e-09    4.68808e-10   -1.99382e-10   -9.24052e-12   -0.000624971              0
        DRIFT_4          DRIFT        663.818    8.81857e-09    4.68808e-10   -2.02495e-10   -9.24052e-12   -0.000624971              0
        YO8_QD1           QUAD        665.258    1.00127e-08    1.20533e-09   -2.04147e-10    6.96821e-12   -0.000624971              0
        DRIFT_5          DRIFT         666.44    1.14379e-08    1.20533e-09   -1.95908e-10    6.96821e-12   -0.000624971              0
        YO8_TH2         KICKER         666.44    1.14379e-08    1.20533e-09   -1.95908e-10    6.96821e-12   -0.000624971              0
        DRIFT_6          DRIFT        666.934    1.20335e-08    1.20533e-09   -1.92464e-10    6.96821e-12   -0.000624971              0
        YO8_QF2           QUAD        670.326    1.19933e-08   -1.22776e-09    -2.3213e-10   -3.16109e-11   -0.000624971              0
        DRIFT_7          DRIFT        671.697    1.03101e-08   -1.22776e-09   -2.75467e-10   -3.16109e-11   -0.000624971              0
        DRIFT_8          DRIFT        672.187    9.70878e-09   -1.22776e-09    -2.9095e-10   -3.16109e-11   -0.000624971              0
        YO8_QD3           QUAD        674.287    8.25632e-09   -1.83817e-10   -3.19124e-10     5.3436e-12   -0.000624971              0
        DRIFT_9          DRIFT        674.885     8.1464e-09   -1.83817e-10   -3.15929e-10     5.3436e-12   -0.000624971              0
        YO8_TV3         KICKER        674.885     8.1464e-09   -1.83817e-10   -3.15929e-10     5.3436e-12   -0.000624971              0
       DRIFT_10          DRIFT        675.356    8.05975e-09   -1.83817e-10    -3.1341e-10     5.3436e-12   -0.000624971              0
         YO8_B3          DRIFT        675.356    8.05975e-09   -1.83817e-10    -3.1341e-10     5.3436e-12   -0.000624971              0
       DRIFT_76          DRIFT         677.25    7.71171e-09   -1.83817e-10   -3.03292e-10     5.3436e-12   -0.000624971              0
      YO8_KFBH3         KICKER         677.25    7.71171e-09   -1.83817e-10   -3.03292e-10     5.3436e-12   -0.000624971              0
       DRIFT_77          DRIFT        705.101    2.59215e-09   -1.83817e-10   -1.54466e-10     5.3436e-12   -0.000624971              0
       YO8_B3.1          DRIFT        705.101    2.59215e-09   -1.83817e-10   -1.54466e-10     5.3436e-12   -0.000624971              0
       DRIFT_14          DRIFT        711.656    1.38735e-09   -1.83817e-10   -1.19442e-10     5.3436e-12   -0.000624971              0
         YO8_B4          DRIFT        711.656    1.38735e-09   -1.83817e-10   -1.19442e-10     5.3436e-12   -0.000624971              0
       DRIFT_15          DRIFT        711.882    1.34576e-09   -1.83817e-10   -1.18233e-10     5.3436e-12   -0.000624971              0
        YO8_TQ4           QUAD        712.632    1.21353e-09   -1.69052e-10    -1.1372e-10    6.68375e-12   -0.000624971              0
       DRIFT_16          DRIFT        712.762    1.19154e-09   -1.69052e-10    -1.1285e-10    6.68375e-12   -0.000624971              0
        YO8_QF4           QUAD        714.574    7.31392e-10   -3.26535e-10   -1.16885e-10   -1.12442e-11   -0.000624971              0
       DRIFT_17          DRIFT        715.118    5.53666e-10   -3.26535e-10   -1.23005e-10   -1.12442e-11   -0.000624971              0
        YO8_TH4         KICKER        715.118    5.53666e-10   -3.26535e-10   -1.23005e-10   -1.12442e-11   -0.000624971              0
       DRIFT_18          DRIFT        719.486   -8.72466e-10   -3.26535e-10   -1.72113e-10   -1.12442e-11   -0.000624971              0
        YO8_BV5          DRIFT        719.486   -8.72466e-10   -3.26535e-10   -1.72113e-10   -1.12442e-11   -0.000624971              0
       DRIFT_19          DRIFT        719.712   -9.46338e-10   -3.26535e-10   -1.74657e-10   -1.12442e-11   -0.000624971              0
        YO8_TQ5           QUAD        720.462   -1.19977e-09   -3.50216e-10   -1.81622e-10   -7.30197e-12   -0.000624971              0
       DRIFT_20          DRIFT        720.593   -1.24567e-09   -3.50216e-10   -1.82579e-10   -7.30197e-12   -0.000624971              0
        YO8_QD5           QUAD        721.703   -1.70953e-09    -4.9311e-10   -1.80739e-10    1.05857e-11   -0.000624971              0
       DRIFT_21          DRIFT        722.248    -1.9784e-09    -4.9311e-10   -1.74968e-10    1.05857e-11   -0.000624971              0
        YO8_TV5         KICKER        722.248    -1.9784e-09    -4.9311e-10   -1.74968e-10    1.05857e-11   -0.000624971              0
       DRIFT_78          DRIFT        724.211   -2.94629e-09    -4.9311e-10    -1.5419e-10    1.05857e-11   -0.000624971              0
     YO8_DH5_E1           MULT        724.211   -2.94629e-09    -4.9311e-10    -1.5419e-10    1.05857e-11   -0.000624971              0
        YO8_DH5          SBEND        732.909   -7.23276e-09   -4.92357e-10   -6.21101e-11    1.05857e-11   -0.000624971              0
     YO8_DH5_E2           MULT        732.909   -7.23276e-09   -4.92357e-10   -6.21101e-11    1.05857e-11   -0.000624971              0
       DRIFT_79          DRIFT         734.31   -7.92245e-09   -4.92357e-10   -4.72816e-11    1.05857e-11   -0.000624971              0
        YO8_BH6          DRIFT         734.31   -7.92245e-09   -4.92357e-10   -4.72816e-11    1.05857e-11   -0.000624971              0
       DRIFT_19          DRIFT        734.536   -8.03384e-09   -4.92357e-10   -4.48868e-11    1.05857e-11   -0.000624971              0
        YO8_TQ6           QUAD        735.286   -8.31149e-09   -2.46679e-10   -3.74237e-11     9.3532e-12   -0.000624971              0
       DRIFT_20          DRIFT        735.417   -8.34382e-09   -2.46679e-10    -3.6198e-11     9.3532e-12   -0.000624971              0
        YO8_QF6           QUAD        736.527   -8.16492e-09    5.66117e-10   -2.76056e-11    6.26808e-12   -0.000624971              0
       DRIFT_21          DRIFT        737.073   -7.85624e-09    5.66117e-10   -2.41879e-11    6.26808e-12   -0.000624971              0
        YO8_TH6         KICKER        737.073   -7.85624e-09    5.66117e-10   -2.41879e-11    6.26808e-12   -0.000624971              0
       YO8_QGT6           MULT        737.073   -7.85624e-09    5.66117e-10   -2.41879e-11    6.26808e-12   -0.000624971              0
       DRIFT_80          DRIFT        745.155   -3.28081e-09    5.66117e-10    2.64714e-11    6.26808e-12   -0.000624971              0
     YO8_DH6_E1           MULT        745.155   -3.28081e-09    5.66117e-10    2.64714e-11    6.26808e-12   -0.000624971              0
        YO8_DH6          SBEND        748.104   -1.61089e-09     5.6624e-10    4.49587e-11    6.26808e-12   -0.000624971              0
     YO8_DH6_E2           MULT        748.104   -1.61089e-09     5.6624e-10    4.49587e-11    6.26808e-12   -0.000624971              0
       DRIFT_81          DRIFT        749.689   -7.13696e-10     5.6624e-10    5.48903e-11    6.26808e-12   -0.000624971              0
        YO8_TV7         KICKER        749.689   -7.13696e-10     5.6624e-10    5.48903e-11    6.26808e-12   -0.000624971              0
       DRIFT_26          DRIFT        750.234   -4.04881e-10     5.6624e-10    5.83087e-11    6.26808e-12   -0.000624971              0
        YO8_QD7           QUAD        751.164    1.12742e-10    5.54315e-10    6.18496e-11    1.30026e-12   -0.000624971              0
       DRIFT_27          DRIFT         751.46    2.76949e-10    5.54315e-10    6.22348e-11    1.30026e-12   -0.000624971              0
         YO8_B7          DRIFT         751.46    2.76949e-10    5.54315e-10    6.22348e-11    1.30026e-12   -0.000624971              0
       DRIFT_28          DRIFT        764.569    7.54337e-09    5.54315e-10    7.92797e-11    1.30026e-12   -0.000624971              0
         YO8_B8          DRIFT        764.569    7.54337e-09    5.54315e-10    7.92797e-11    1.30026e-12   -0.000624971              0
       DRIFT_29          DRIFT        764.865     7.7075e-09    5.54315e-10    7.96647e-11    1.30026e-12   -0.000624971              0
        YO8_QF8           QUAD        765.975    7.95291e-09   -1.15623e-10    8.49135e-11    8.23106e-12   -0.000624971              0
       DRIFT_21          DRIFT         766.52    7.88986e-09   -1.15623e-10    8.94015e-11    8.23106e-12   -0.000624971              0
        YO8_TH8         KICKER         766.52    7.88986e-09   -1.15623e-10    8.94015e-11    8.23106e-12   -0.000624971              0
       YO8_QGT8           MULT         766.52    7.88986e-09   -1.15623e-10    8.94015e-11    8.23106e-12   -0.000624971              0
       DRIFT_82          DRIFT        768.114    7.70559e-09   -1.15623e-10    1.02519e-10    8.23106e-12   -0.000624971              0
     YO8_DH8_E1           MULT        768.114    7.70559e-09   -1.15623e-10    1.02519e-10    8.23106e-12   -0.000624971              0
        YO8_DH8          SBEND        777.555    6.60847e-09   -1.16772e-10    1.80226e-10    8.23106e-12   -0.000624971              0
     YO8_DH8_E2           MULT        777.555    6.60847e-09   -1.16772e-10    1.80226e-10    8.23106e-12   -0.000624971              0
       DRIFT_83          DRIFT        779.148    6.42237e-09   -1.16772e-10    1.93344e-10    8.23106e-12   -0.000624971              0
        YO8_TV9         KICKER        779.148    6.42237e-09   -1.16772e-10    1.93344e-10    8.23106e-12   -0.000624971              0
       DRIFT_21          DRIFT        779.694     6.3587e-09   -1.16772e-10    1.97832e-10    8.23106e-12   -0.000624971              0
        YO8_QD9           QUAD        780.804    6.51592e-09    4.02177e-10    1.97981e-10   -7.96484e-12   -0.000624971              0
       DRIFT_20          DRIFT        780.935    6.56863e-09    4.02177e-10    1.96937e-10   -7.96484e-12   -0.000624971              0
       YO8_SXD9           SEXT        781.685    6.87026e-09    4.02177e-10    1.90963e-10   -7.96484e-12   -0.000624971              0
       DRIFT_19          DRIFT        781.911    6.96124e-09    4.02177e-10    1.89161e-10   -7.96484e-12   -0.000624971              0
        YO8_BV9          DRIFT        781.911    6.96124e-09    4.02177e-10    1.89161e-10   -7.96484e-12   -0.000624971              0
       DRIFT_84          DRIFT        789.431    9.98565e-09    4.02177e-10    1.29265e-10   -7.96484e-12   -0.000624971              0
     YO8_DH9_E1           MULT        789.431    9.98565e-09    4.02177e-10    1.29265e-10   -7.96484e-12   -0.000624971              0
        YO8_DH9          SBEND         792.38    1.11711e-08    4.01646e-10    1.05773e-10   -7.96484e-12   -0.000624971              0
     YO8_DH9_E2           MULT         792.38    1.11711e-08    4.01646e-10    1.05773e-10   -7.96484e-12   -0.000624971              0
       DRIFT_81          DRIFT        793.965    1.18075e-08    4.01646e-10    9.31533e-11   -7.96484e-12   -0.000624971              0
       YO8_TH10         KICKER        793.965    1.18075e-08    4.01646e-10    9.31533e-11   -7.96484e-12   -0.000624971              0
       DRIFT_21          DRIFT         794.51    1.20265e-08    4.01646e-10    8.88105e-11   -7.96484e-12   -0.000624971              0
       YO8_QF10           QUAD         795.62    1.18926e-08   -6.40853e-10    8.41238e-11   -5.47224e-13   -0.000624971              0
       DRIFT_20          DRIFT        795.751    1.18086e-08   -6.40853e-10     8.4052e-11   -5.47224e-13   -0.000624971              0
      YO8_SXF10           SEXT        796.501     1.1328e-08   -6.40853e-10    8.36416e-11   -5.47224e-13   -0.000624971              0
       DRIFT_19          DRIFT        796.727     1.1183e-08   -6.40853e-10    8.35178e-11   -5.47224e-13   -0.000624971              0
       YO8_BH10          DRIFT        796.727     1.1183e-08   -6.40853e-10    8.35178e-11   -5.47224e-13   -0.000624971              0
       DRIFT_85          DRIFT        797.759    1.05219e-08   -6.40853e-10    8.29533e-11   -5.47224e-13   -0.000624971              0
    YO8_DH10_E1           MULT        797.759    1.05219e-08   -6.40853e-10    8.29533e-11   -5.47224e-13   -0.000624971              0
       YO8_DH10          SBEND          807.2    4.46536e-09   -6.42055e-10    7.77871e-11   -5.47224e-13   -0.000624972              0
    YO8_DH10_E2           MULT          807.2    4.46536e-09   -6.42055e-10    7.77871e-11   -5.47224e-13   -0.000624972              0
       DRIFT_83          DRIFT        808.793    3.44212e-09   -6.42055e-10     7.6915e-11   -5.47224e-13   -0.000624972              0
       YO8_TV11         KICKER        808.793    3.44212e-09   -6.42055e-10     7.6915e-11   -5.47224e-13   -0.000624972              0
       DRIFT_21          DRIFT        809.339    3.09204e-09   -6.42055e-10    7.66166e-11   -5.47224e-13   -0.000624972              0
       YO8_QD11           QUAD        810.449    2.52164e-09   -3.94143e-10    7.22636e-11   -7.23132e-12   -0.000624972              0
       DRIFT_20          DRIFT         810.58    2.46998e-09   -3.94143e-10     7.1316e-11   -7.23132e-12   -0.000624972              0
      YO8_SXD11           SEXT         811.33    2.17438e-09   -3.94143e-10    6.58925e-11   -7.23132e-12   -0.000624972              0
       DRIFT_19          DRIFT        811.556    2.08521e-09   -3.94143e-10    6.42565e-11   -7.23132e-12   -0.000624972              0
       YO8_BV11          DRIFT        811.556    2.08521e-09   -3.94143e-10    6.42565e-11   -7.23132e-12   -0.000624972              0
       DRIFT_86          DRIFT        812.588    1.67858e-09   -3.94143e-10    5.67962e-11   -7.23132e-12   -0.000624972              0
    YO8_DH11_E1           MULT        812.588    1.67858e-09   -3.94143e-10    5.67962e-11   -7.23132e-12   -0.000624972              0
       YO8_DH11          SBEND        822.028   -2.04273e-09   -3.94114e-10   -1.14722e-11   -7.23132e-12   -0.000624972              0
    YO8_DH11_E2           MULT        822.028   -2.04273e-09   -3.94114e-10   -1.14722e-11   -7.23132e-12   -0.000624972              0
       DRIFT_83          DRIFT        823.622   -2.67083e-09   -3.94114e-10   -2.29968e-11   -7.23132e-12   -0.000624972              0
       YO8_TH12         KICKER        823.622   -2.67083e-09   -3.94114e-10   -2.29968e-11   -7.23132e-12   -0.000624972              0
       DRIFT_21          DRIFT        824.167   -2.88572e-09   -3.94114e-10   -2.69397e-11   -7.23132e-12   -0.000624972              0
       YO8_QF12           QUAD        825.277   -3.17884e-09   -1.29794e-10   -3.63987e-11   -9.94807e-12   -0.000624972              0
       DRIFT_20          DRIFT        825.408   -3.19584e-09   -1.29794e-10   -3.77024e-11   -9.94807e-12   -0.000624972              0
      YO8_SXF12           SEXT        826.158   -3.29319e-09   -1.29794e-10   -4.51634e-11   -9.94807e-12   -0.000624972              0
       DRIFT_19          DRIFT        826.384   -3.32255e-09   -1.29794e-10    -4.7414e-11   -9.94807e-12   -0.000624972              0
       YO8_BH12          DRIFT        826.384   -3.32255e-09   -1.29794e-10    -4.7414e-11   -9.94807e-12   -0.000624972              0
       DRIFT_87          DRIFT        827.416   -3.45646e-09   -1.29794e-10   -5.76772e-11   -9.94807e-12   -0.000624972              0
    YO8_DH12_E1           MULT        827.416   -3.45646e-09   -1.29794e-10   -5.76772e-11   -9.94807e-12   -0.000624972              0
       YO8_DH12          SBEND        836.857   -4.67887e-09   -1.29142e-10   -1.51593e-10   -9.94807e-12   -0.000624971              0
    YO8_DH12_E2           MULT        836.857   -4.67887e-09   -1.29142e-10   -1.51593e-10   -9.94807e-12   -0.000624971              0
       DRIFT_83          DRIFT        838.451   -4.88468e-09   -1.29142e-10   -1.67448e-10   -9.94807e-12   -0.000624971              0
       YO8_TV13         KICKER        838.451   -4.88468e-09   -1.29142e-10   -1.67448e-10   -9.94807e-12   -0.000624971              0
       DRIFT_21          DRIFT        838.996    -4.9551e-09   -1.29142e-10   -1.72872e-10   -9.94807e-12   -0.000624971              0
       YO8_QD13           QUAD        840.106   -5.34774e-09   -5.84137e-10    -1.7526e-10    5.68156e-12   -0.000624971              0
       DRIFT_20          DRIFT        840.237   -5.42429e-09   -5.84137e-10   -1.74515e-10    5.68156e-12   -0.000624971              0
      YO8_SXD13           SEXT        840.987   -5.86239e-09   -5.84137e-10   -1.70254e-10    5.68156e-12   -0.000624971              0
       DRIFT_19          DRIFT        841.213   -5.99454e-09   -5.84137e-10   -1.68968e-10    5.68156e-12   -0.000624971              0
       YO8_BV13          DRIFT        841.213   -5.99454e-09   -5.84137e-10   -1.68968e-10    5.68156e-12   -0.000624971              0
       DRIFT_88          DRIFT        842.245   -6.59718e-09   -5.84137e-10   -1.63107e-10    5.68156e-12   -0.000624971              0
    YO8_DH13_E1           MULT        842.245   -6.59718e-09   -5.84137e-10   -1.63107e-10    5.68156e-12   -0.000624971              0
       YO8_DH13          SBEND        851.685   -1.21054e-08   -5.82636e-10   -1.09469e-10    5.68156e-12   -0.000624971              0
    YO8_DH13_E2           MULT        851.685   -1.21054e-08   -5.82636e-10   -1.09469e-10    5.68156e-12   -0.000624971              0
       DRIFT_83          DRIFT        853.279    -1.3034e-08   -5.82636e-10   -1.00415e-10    5.68156e-12   -0.000624971              0
       YO8_TH14         KICKER        853.279    -1.3034e-08   -5.82636e-10   -1.00415e-10    5.68156e-12   -0.000624971              0
       DRIFT_21          DRIFT        853.824   -1.33517e-08   -5.82636e-10   -9.73167e-11    5.68156e-12   -0.000624971              0
       YO8_QF14           QUAD        854.934   -1.33524e-08    5.81246e-10   -9.56166e-11   -2.59387e-12   -0.000624971              0
       DRIFT_20          DRIFT        855.065   -1.32763e-08    5.81246e-10   -9.59565e-11   -2.59387e-12   -0.000624971              0
      YO8_SXF14           SEXT        855.815   -1.28403e-08    5.81246e-10   -9.79019e-11   -2.59387e-12   -0.000624971              0
       DRIFT_19          DRIFT        856.042   -1.27088e-08    5.81246e-10   -9.84887e-11   -2.59387e-12   -0.000624971              0
       YO8_BH14          DRIFT        856.042   -1.27088e-08    5.81246e-10   -9.84887e-11   -2.59387e-12   -0.000624971              0
       DRIFT_89          DRIFT        857.073   -1.21092e-08    5.81246e-10   -1.01165e-10   -2.59387e-12   -0.000624971              0
    YO8_DH14_E1           MULT        857.073   -1.21092e-08    5.81246e-10   -1.01165e-10   -2.59387e-12   -0.000624971              0
       YO8_DH14          SBEND        866.514   -6.61404e-09    5.82748e-10   -1.25653e-10   -2.59387e-12   -0.000624971              0
    YO8_DH14_E2           MULT        866.514   -6.61404e-09    5.82748e-10   -1.25653e-10   -2.59387e-12   -0.000624971              0
       DRIFT_83          DRIFT        868.108   -5.68532e-09    5.82748e-10   -1.29786e-10   -2.59387e-12   -0.000624971              0
       YO8_TV15         KICKER        868.108   -5.68532e-09    5.82748e-10   -1.29786e-10   -2.59387e-12   -0.000624971              0
       DRIFT_21          DRIFT        868.653   -5.36757e-09    5.82748e-10   -1.31201e-10   -2.59387e-12   -0.000624971              0
       YO8_QD15           QUAD        869.763   -4.97749e-09    1.25888e-10   -1.27602e-10    9.02526e-12   -0.000624971              0
       DRIFT_20          DRIFT        869.894   -4.96099e-09    1.25888e-10   -1.26419e-10    9.02526e-12   -0.000624971              0
      YO8_SXD15           SEXT        870.644   -4.86657e-09    1.25888e-10    -1.1965e-10    9.02526e-12   -0.000624971              0
       DRIFT_19          DRIFT         870.87   -4.83809e-09    1.25888e-10   -1.17608e-10    9.02526e-12   -0.000624971              0
       YO8_BV15          DRIFT         870.87   -4.83809e-09    1.25888e-10   -1.17608e-10    9.02526e-12   -0.000624971              0
       DRIFT_90          DRIFT        871.902   -4.70822e-09    1.25888e-10   -1.08297e-10    9.02526e-12   -0.000624971              0
    YO8_DH15_E1           MULT        871.902   -4.70822e-09    1.25888e-10   -1.08297e-10    9.02526e-12   -0.000624971              0
       YO8_DH15          SBEND        881.343   -3.51648e-09    1.26548e-10   -2.30926e-11    9.02526e-12   -0.000624971              0
    YO8_DH15_E2           MULT        881.343   -3.51648e-09    1.26548e-10   -2.30926e-11    9.02526e-12   -0.000624971              0
       DRIFT_83          DRIFT        882.936    -3.3148e-09    1.26548e-10   -8.70897e-12    9.02526e-12   -0.000624971              0
       YO8_TH16         KICKER        882.936    -3.3148e-09    1.26548e-10   -8.70897e-12    9.02526e-12   -0.000624971              0
       DRIFT_91          DRIFT        883.481   -3.24579e-09    1.26548e-10   -3.78795e-12    9.02526e-12   -0.000624971              0
       YO8_QF16           QUAD        884.591   -2.95304e-09    3.96721e-10    6.20787e-12    9.12906e-12   -0.000624971              0
       DRIFT_20          DRIFT        884.723   -2.90104e-09    3.96721e-10    7.40424e-12    9.12906e-12   -0.000624971              0
      YO8_SXF16           SEXT        885.473    -2.6035e-09    3.96721e-10     1.4251e-11    9.12906e-12   -0.000624971              0
       DRIFT_19          DRIFT        885.699   -2.51376e-09    3.96721e-10    1.63163e-11    9.12906e-12   -0.000624971              0
       YO8_BH16          DRIFT        885.699   -2.51376e-09    3.96721e-10    1.63163e-11    9.12906e-12   -0.000624971              0
       DRIFT_92          DRIFT         886.73   -2.10447e-09    3.96721e-10    2.57345e-11    9.12906e-12   -0.000624971              0
    YO8_DH16_E1           MULT         886.73   -2.10447e-09    3.96721e-10    2.57345e-11    9.12906e-12   -0.000624971              0
       YO8_DH16          SBEND        896.171     1.6415e-09    3.96758e-10    1.11919e-10    9.12906e-12   -0.000624971              0
    YO8_DH16_E2           MULT        896.171     1.6415e-09    3.96758e-10    1.11919e-10    9.12906e-12   -0.000624971              0
       DRIFT_83          DRIFT        897.765    2.27381e-09    3.96758e-10    1.26468e-10    9.12906e-12   -0.000624971              0
       YO8_TV17         KICKER        897.765    2.27381e-09    3.96758e-10    1.26468e-10    9.12906e-12   -0.000624971              0
       DRIFT_21          DRIFT         898.31    2.49014e-09    3.96758e-10    1.31445e-10    9.12906e-12   -0.000624971              0
       YO8_QD17           QUAD         899.42    3.06192e-09    6.41949e-10    1.34969e-10   -2.83184e-12   -0.000624971              0
       DRIFT_20          DRIFT        899.551    3.14605e-09    6.41949e-10    1.34598e-10   -2.83184e-12   -0.000624971              0
      YO8_SXD17           SEXT        900.301    3.62751e-09    6.41949e-10    1.32475e-10   -2.83185e-12   -0.000624971              0
       DRIFT_19          DRIFT        900.527    3.77274e-09    6.41949e-10    1.31834e-10   -2.83185e-12   -0.000624971              0
       YO8_BV17          DRIFT        900.527    3.77274e-09    6.41949e-10    1.31834e-10   -2.83185e-12   -0.000624971              0
       DRIFT_93          DRIFT        901.559    4.43502e-09    6.41949e-10    1.28912e-10   -2.83185e-12   -0.000624971              0
